"","om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
"46973","13",2005,2,27,"2/27/05","14:45:00",3,"FL",12,1,1,1,0,0.6,0,28.03,-80.58,28.03,-80.58,3,50,1,1,1,9,0,0,0,0
"46974","25",2005,3,4,"3/4/05","14:20:00",3,"CA",6,15,0,0,0,0.02,0,34.1,-117.43,34.1,-117.43,0.5,15,1,1,1,71,0,0,0,0
"46975","662",2005,3,7,"3/7/05","21:15:00",3,"FL",12,2,0,0,0,0.15,0,29.93,-85.35,29.93,-85.35,0.2,50,1,1,1,45,0,0,0,0
"46976","663",2005,3,7,"3/7/05","21:25:00",3,"FL",12,3,0,0,0,0.07,0,30.12,-85.2,30.13,-85.18,1,50,1,1,1,45,0,0,0,0
"46977","32",2005,3,8,"3/8/05","6:15:00",3,"NC",37,3,0,0,0,0.001,0,35.23,-81.2,35.23,-81.2,0.2,50,1,1,1,71,0,0,0,0
"46978","33",2005,3,8,"3/8/05","6:40:00",3,"NC",37,4,1,0,0,0.05,0,35.25,-80.82,35.23,-80.77,3,50,1,1,1,119,0,0,0,0
"46979","646",2005,3,13,"3/13/05","17:26:00",3,"LA",22,2,1,0,0,0.05,0,32.43,-91.22,32.42,-91.2,1.5,50,1,1,1,65,0,0,0,0
"46980","647",2005,3,13,"3/13/05","17:44:00",3,"LA",22,3,0,0,0,0.02,0,32.35,-91.03,32.35,-91.03,1,50,1,1,1,65,0,0,0,0
"46981","27",2005,3,13,"3/13/05","21:54:00",3,"AL",1,2,0,0,0,0.18,0,33.35,-88.3,33.37,-88.15,7,150,1,1,1,107,0,0,0,0
"46982","12",2005,3,19,"3/19/05","17:40:00",3,"KY",21,1,0,0,0,0.003,0,38.03,-85.12,38.03,-85.13,0.4,25,1,1,1,215,0,0,0,0
"46983","422",2005,3,20,"3/20/05","13:20:00",3,"CA",6,16,0,0,0,0.001,0,38.88,-122.03,38.88,-122.02,1.2,0,1,1,1,113,0,0,0,0
"46984","423",2005,3,20,"3/20/05","15:20:00",3,"CA",6,17,0,0,0,0,0,37.65,-121,37.65,-121,0.1,0,1,1,1,99,0,0,0,0
"46985","23",2005,3,20,"3/20/05","17:35:00",3,"CA",6,18,1,0,0,0.8,0,37.65,-122.42,37.65,-122.42,3,30,1,1,1,81,0,0,0,0
"46986","671",2005,3,21,"3/21/05","13:26:00",3,"KS",20,1,0,0,0,0,0,37.15,-99.48,37.18,-99.45,2,100,1,1,1,33,0,0,0,0
"46987","672",2005,3,21,"3/21/05","13:40:00",3,"KS",20,2,0,0,0,0,0,37.15,-99.55,37.15,-99.55,0.3,50,1,1,1,33,0,0,0,0
"46988","667",2005,3,21,"3/21/05","15:16:00",3,"OK",40,1,0,0,0,0,0,36.88,-98.23,36.9,-98.23,1.5,50,1,1,1,3,0,0,0,0
"46989","668",2005,3,21,"3/21/05","15:18:00",3,"OK",40,2,0,0,0,0.01,0,35.33,-96.47,35.33,-96.47,0.1,20,1,1,1,133,0,0,0,0
"46990","669",2005,3,21,"3/21/05","15:45:00",3,"OK",40,3,0,0,0,0,0,36.9,-98.1,36.9,-98.1,0.3,100,1,1,1,3,0,0,0,0
"46991","670",2005,3,21,"3/21/05","15:45:00",3,"OK",40,4,0,0,0,0,0,35.08,-96.3,35.08,-96.3,0.1,20,1,1,1,63,0,0,0,0
"46992","14",2005,3,21,"3/21/05","15:50:00",3,"KS",20,3,0,0,0,0,0,37.07,-98.3,37.08,-98.3,0.5,55,1,1,1,77,0,0,0,0
"46993","658",2005,3,21,"3/21/05","15:59:00",3,"OK",40,5,0,0,0,0,0,35.48,-96.23,35.5,-96.22,0.7,40,1,1,1,107,0,0,0,0
"46994","659",2005,3,21,"3/21/05","16:06:00",3,"OK",40,6,0,0,0,0,0,35.52,-96.2,35.52,-96.2,0.3,40,1,1,1,107,0,0,0,0
"46995","660",2005,3,21,"3/21/05","16:12:00",3,"OK",40,7,0,0,0,0.01,0,35.45,-96.17,35.5,-96.12,1.5,50,1,1,1,107,0,0,0,0
"46996","631",2005,3,21,"3/21/05","18:04:00",3,"TX",48,1,1,0,0,0.01,0,33.57,-95.53,33.57,-95.53,3,30,1,1,1,277,0,0,0,0
"46997","629",2005,3,21,"3/21/05","18:05:00",3,"TX",48,2,0,0,0,0,0,31.3,-96.85,31.3,-96.85,0.3,20,1,1,1,145,0,0,0,0
"46998","630",2005,3,21,"3/21/05","18:20:00",3,"TX",48,3,0,0,0,0,0,33.58,-95.45,33.58,-95.45,0.1,20,1,1,1,277,0,0,0,0
"46999","628",2005,3,21,"3/21/05","18:24:00",3,"TX",48,4,0,0,0,0,0,33.63,-95.52,33.63,-95.52,0.1,25,1,1,1,277,0,0,0,0
"47000","661",2005,3,21,"3/21/05","18:45:00",3,"OK",40,8,0,0,0,0,0,35.27,-95.38,35.28,-95.38,0.7,40,1,1,1,61,0,0,0,0
"47001","648",2005,3,22,"3/22/05","7:06:00",3,"MS",28,8,0,0,0,0.04,0,31.42,-90.4,31.42,-90.38,1,50,1,1,1,85,0,0,0,0
"47002","649",2005,3,22,"3/22/05","8:33:00",3,"MS",28,9,1,0,0,0.8,0,31.57,-89.35,31.58,-89.32,5,100,1,1,1,67,0,0,0,0
"47003","26",2005,3,22,"3/22/05","12:13:00",3,"AL",1,3,2,4,0,0.75,0,31.1,-85.17,31.13,-85.12,3,200,1,1,1,69,0,0,0,0
"47004","666",2005,3,22,"3/22/05","12:32:00",3,"GA",13,5,3,18,1,7,0,31.05,-84.92,31.13,-84.68,18,1250,1,1,1,253,201,0,0,0
"47005","274",2005,3,22,"3/22/05","13:30:00",3,"GA",13,6,0,0,0,0,0,31.55,-82.88,31.53,-82.87,3,100,1,1,1,69,0,0,0,0
"47006","664",2005,3,22,"3/22/05","14:01:00",3,"GA",13,7,1,0,0,0.25,0,31.23,-84.07,31.23,-83.98,3.8,100,1,1,1,205,0,0,0,0
"47007","665",2005,3,22,"3/22/05","14:10:00",3,"GA",13,8,1,0,0,0.12,0,31.23,-84,31.25,-83.95,3.7,100,1,1,1,71,0,0,0,0
"47008","275",2005,3,22,"3/22/05","15:25:00",3,"GA",13,9,2,0,0,0,0,31.48,-82.02,31.48,-82.02,2,880,1,1,1,305,0,0,0,0
"47009","656",2005,3,22,"3/22/05","17:10:00",3,"MS",28,10,0,0,0,0.05,0,34.97,-89.82,34.97,-89.82,1,75,1,1,1,33,0,0,0,0
"47010","657",2005,3,22,"3/22/05","17:13:00",3,"MS",28,11,1,1,0,0.15,0,34.97,-89.82,34.97,-89.82,0.1,50,1,1,1,33,0,0,0,0
"47011","24",2005,3,22,"3/22/05","17:38:00",3,"AR",5,2,0,0,0,0.01,0,35.62,-90.08,35.7,-89.97,8,75,1,1,1,93,0,0,0,0
"47012","632",2005,3,25,"3/25/05","21:50:00",3,"TX",48,5,1,0,0,0.1,0,30.3,-97.5,30.27,-97.47,2.5,200,1,1,1,453,0,0,0,0
"47013","633",2005,3,25,"3/25/05","22:02:00",3,"TX",48,6,0,0,0,0.04,0,30.32,-97.42,30.32,-97.42,0.2,100,1,1,1,21,0,0,0,0
"47014","20",2005,3,26,"3/26/05","17:34:00",3,"LA",22,4,0,0,0,0.01,0,31.65,-91.4,31.63,-91.4,1,75,1,1,1,29,0,0,0,0
"47015","650",2005,3,26,"3/26/05","17:36:00",3,"MS",28,12,1,0,0,0.14,0,31.68,-91.4,31.7,-91.3,8,75,1,1,1,1,63,0,0,0
"47016","651",2005,3,26,"3/26/05","17:40:00",3,"MS",28,13,1,0,0,0.5,0,31.68,-91.35,31.7,-91.23,8,75,1,1,1,1,63,0,0,0
"47017","653",2005,3,26,"3/26/05","18:15:00",3,"MS",28,14,1,0,0,0.07,0,31.75,-90.97,31.78,-90.85,8,75,1,1,1,63,0,0,0,0
"47018","652",2005,3,26,"3/26/05","18:27:00",3,"MS",28,15,1,0,0,0.02,0,31.78,-90.85,31.78,-90.82,2,75,1,1,1,21,0,0,0,0
"47019","655",2005,3,26,"3/26/05","18:40:00",3,"MS",28,16,1,0,0,0.02,0,31.78,-90.75,31.82,-90.7,4.5,75,1,1,1,21,29,0,0,0
"47020","654",2005,3,26,"3/26/05","20:43:00",3,"MS",28,17,1,0,0,0.02,0,31.75,-89.93,31.77,-89.92,2,75,1,1,1,65,0,0,0,0
"47021","424",2005,3,29,"3/29/05","18:15:00",3,"CA",6,19,0,0,0,0,0,39.13,-121.62,39.13,-121.62,0.2,0,1,1,1,101,0,0,0,0
"47022","639",2005,3,30,"3/30/05","12:25:00",3,"IA",19,1,0,0,0,0,0,42.4,-94.05,42.4,-94.05,0.2,30,1,1,1,187,0,0,0,0
"47023","640",2005,3,30,"3/30/05","12:40:00",3,"IA",19,2,0,0,0,0,0,42.47,-93.97,42.47,-93.97,0.1,25,1,1,1,187,0,0,0,0
"47024","641",2005,3,30,"3/30/05","12:51:00",3,"IA",19,3,0,0,0,0,0,42.52,-93.75,42.52,-93.75,0.2,30,1,1,1,79,0,0,0,0
"47025","645",2005,3,30,"3/30/05","13:15:00",3,"IA",19,4,1,0,0,0.03,0,42.67,-93.52,42.67,-93.52,0.5,50,1,1,1,197,0,0,0,0
"47026","644",2005,3,30,"3/30/05","13:39:00",3,"IA",19,5,0,0,0,0,0,43.1,-93.13,43.12,-93.12,1.1,50,1,1,1,33,0,0,0,0
"47027","642",2005,3,30,"3/30/05","13:42:00",3,"IA",19,6,0,0,0,0,0,43.15,-93.18,43.15,-93.18,0.2,30,1,1,1,33,0,0,0,0
"47028","643",2005,3,30,"3/30/05","13:42:00",3,"IA",19,7,0,0,0,0,0,43.1,-93.13,43.15,-93.1,0.5,40,1,1,1,33,0,0,0,0
"47029","638",2005,3,30,"3/30/05","14:04:00",3,"IA",19,8,0,0,0,0.01,0,43.28,-92.93,43.28,-92.93,1,50,1,1,1,131,0,0,0,0
"47030","22",2005,3,30,"3/30/05","14:10:00",3,"WI",55,1,0,0,0,0.002,0,43.18,-89.42,43.18,-89.42,0.2,50,1,1,1,25,0,0,0,0
"47031","637",2005,3,30,"3/30/05","14:13:00",3,"IA",19,9,0,0,0,0.01,0,43.43,-92.78,43.47,-92.73,1,50,1,1,1,131,0,0,0,0
"47032","19",2005,3,30,"3/30/05","14:18:00",3,"MN",27,1,0,0,0,0.01,0,43.52,-92.73,43.52,-92.73,1,30,1,1,1,99,0,0,0,0
"47033","673",2005,3,30,"3/30/05","15:06:00",3,"IL",17,2,0,0,0,0,0,40.78,-89.4,40.78,-89.4,0.1,10,1,1,1,203,0,0,0,0
"47034","15",2005,3,30,"3/30/05","16:06:00",3,"NE",31,1,0,0,0,0,0,41.9,-103.62,41.9,-103.62,0.1,50,1,1,1,157,0,0,0,0
"47035","674",2005,3,30,"3/30/05","19:53:00",3,"IL",17,3,1,0,0,0,0,39.77,-88.57,39.8,-88.53,2,150,1,1,1,139,0,0,0,0
"47036","708",2005,4,5,"4/5/05","13:33:00",3,"KS",20,4,1,0,0,0,0,37.28,-100.75,37.2,-100.78,7.5,100,1,1,1,175,0,0,0,0
"47037","707",2005,4,5,"4/5/05","13:35:00",3,"KS",20,5,0,0,0,0,0,37.13,-100.8,37.12,-100.82,0.5,30,1,1,1,175,0,0,0,0
"47038","709",2005,4,5,"4/5/05","14:00:00",3,"KS",20,6,0,0,0,0,0,37.53,-100.78,37.53,-100.8,0.3,30,1,1,1,81,0,0,0,0
"47039","710",2005,4,5,"4/5/05","14:20:00",3,"KS",20,7,0,0,0,0,0,37.6,-100.7,37.6,-100.7,0.2,20,1,1,1,81,0,0,0,0
"47040","711",2005,4,5,"4/5/05","14:20:00",3,"KS",20,8,0,0,0,0,0,37.72,-100.6,37.67,-100.63,3.1,100,1,1,1,69,0,0,0,0
"47041","712",2005,4,5,"4/5/05","14:27:00",3,"KS",20,9,0,0,0,0,0,37.65,-100.52,37.63,-100.55,2.6,75,1,1,1,69,0,0,0,0
"47042","713",2005,4,5,"4/5/05","14:35:00",3,"KS",20,10,0,0,0,0,0,37.58,-100.57,37.58,-100.57,0.3,20,1,1,1,69,0,0,0,0
"47043","697",2005,4,5,"4/5/05","15:03:00",3,"KS",20,11,0,0,0,0,0,39.47,-98.97,39.47,-98.98,1,20,1,1,1,141,0,0,0,0
"47044","698",2005,4,5,"4/5/05","15:21:00",3,"KS",20,12,0,0,0,0,0,39.47,-99.25,39.45,-99.27,1,20,1,1,1,163,0,0,0,0
"47045","699",2005,4,5,"4/5/05","17:35:00",3,"OK",40,9,0,0,0,0,0,34.95,-95.12,34.97,-95.1,1.5,75,1,1,1,77,0,0,0,0
"47046","700",2005,4,5,"4/5/05","17:42:00",3,"OK",40,10,0,0,0,0,0,35,-95.08,35,-95.02,2,75,1,1,1,77,0,0,0,0
"47047","701",2005,4,5,"4/5/05","18:08:00",3,"OK",40,11,1,0,0,0.01,0,35.43,-94.88,35.5,-94.83,2.5,150,1,1,1,135,0,0,0,0
"47048","512",2005,4,5,"4/5/05","23:15:00",3,"LA",22,5,1,1,0,0.3,0,32.37,-93.3,32.42,-93.25,3,300,1,1,1,13,0,0,0,0
"47049","511",2005,4,5,"4/5/05","23:21:00",3,"LA",22,6,1,0,0,0.25,0,32.4,-93.27,32.43,-93.25,1,300,1,1,1,119,0,0,0,0
"47050","513",2005,4,5,"4/5/05","23:30:00",3,"LA",22,7,1,0,0,0,0,32.43,-93.23,32.43,-93.22,2,300,1,1,1,13,0,0,0,0
"47051","744",2005,4,6,"4/6/05","6:10:00",3,"MS",28,18,3,6,0,11,0,32.13,-90.12,32.28,-89.93,15,600,1,1,1,121,0,0,0,0
"47052","745",2005,4,6,"4/6/05","6:36:00",3,"MS",28,19,0,0,0,0.001,0,32.57,-89.97,32.58,-89.95,2.5,30,1,1,1,89,0,0,0,0
"47053","51",2005,4,6,"4/6/05","6:40:00",3,"LA",22,8,0,0,0,0.002,0,30.95,-90.53,30.95,-90.53,0.2,20,1,1,1,105,0,0,0,0
"47054","686",2005,4,6,"4/6/05","6:50:00",3,"MS",28,20,2,2,0,0.5,0,31.05,-90.33,31.33,-90.15,16,100,1,1,1,113,147,0,0,0
"47055","746",2005,4,6,"4/6/05","6:58:00",3,"MS",28,21,1,0,0,0.01,0,32.4,-89.77,32.42,-89.77,1,200,1,1,1,121,0,0,0,0
"47056","747",2005,4,6,"4/6/05","7:00:00",3,"MS",28,22,1,0,0,0.7,0,32.47,-89.77,32.47,-89.67,6,200,1,1,1,123,0,0,0,0
"47057","757",2005,4,6,"4/6/05","7:26:00",3,"MS",28,23,1,0,0,500.01,0,32.58,-89.57,32.83,-89.33,23,300,1,1,1,79,99,0,0,0
"47058","748",2005,4,6,"4/6/05","7:32:00",3,"MS",28,24,1,0,0,0.08,0,31.63,-90,31.68,-89.97,3.5,50,1,1,1,77,0,0,0,0
"47059","749",2005,4,6,"4/6/05","8:06:00",3,"MS",28,25,1,0,0,0.004,0,31.82,-89.9,31.92,-89.78,7,50,1,1,1,127,0,0,0,0
"47060","758",2005,4,6,"4/6/05","8:42:00",3,"MS",28,26,2,0,0,0.16,0,32.1,-89.68,32.23,-89.6,13.5,500,1,1,1,129,123,0,0,0
"47061","750",2005,4,6,"4/6/05","9:06:00",3,"MS",28,27,0,0,0,0.01,0,31.4,-90.33,31.42,-90.33,0.7,50,1,1,1,85,0,0,0,0
"47062","759",2005,4,6,"4/6/05","9:10:00",3,"MS",28,28,3,0,0,8.01,0,31.77,-89.67,32.05,-89.28,28,600,1,1,1,31,129,61,0,0
"47063","687",2005,4,6,"4/6/05","9:22:00",3,"LA",22,9,1,0,0,0.12,0,29.68,-90.1,29.87,-89.9,13,40,1,1,1,51,75,87,0,0
"47064","756",2005,4,6,"4/6/05","10:23:00",3,"MS",28,29,0,0,0,0.002,0,31.9,-89.43,31.9,-89.43,0.5,30,1,1,1,129,0,0,0,0
"47065","50",2005,4,6,"4/6/05","10:35:00",3,"MS",28,30,1,0,0,0.05,0,30.28,-89.42,30.28,-89.42,1.5,30,1,1,1,45,0,0,0,0
"47066","52",2005,4,6,"4/6/05","11:12:00",3,"LA",22,10,2,2,0,0.25,0,29.1,-90.2,29.12,-90.18,2,50,1,1,1,57,0,0,0,0
"47067","751",2005,4,6,"4/6/05","11:49:00",3,"MS",28,31,1,0,0,0.04,0,32.03,-88.88,32.05,-88.87,2,75,1,1,1,23,0,0,0,0
"47068","53",2005,4,6,"4/6/05","12:10:00",3,"LA",22,11,1,0,0,0.02,0,29.47,-89.7,29.47,-89.7,1,50,1,1,1,75,0,0,0,0
"47069","752",2005,4,6,"4/6/05","14:10:00",3,"MS",28,32,1,0,0,0.25,0,32.65,-89.53,32.68,-89.48,3,200,1,1,1,79,0,0,0,0
"47070","753",2005,4,6,"4/6/05","14:43:00",3,"MS",28,33,1,0,0,0.03,0,32.17,-89.68,32.22,-89.67,3,75,1,1,1,129,0,0,0,0
"47071","70",2005,4,6,"4/6/05","16:51:00",3,"AL",1,4,0,0,0,0.05,0,33.13,-88.17,33.15,-88.15,1.5,50,1,1,1,107,0,0,0,0
"47072","754",2005,4,6,"4/6/05","16:53:00",3,"MS",28,34,0,0,0,0.01,0,31.75,-89.67,31.75,-89.65,0.5,50,1,1,1,31,0,0,0,0
"47073","755",2005,4,6,"4/6/05","20:12:00",3,"MS",28,35,1,0,0,0.3,0,32.02,-89.45,32.05,-89.35,6,75,1,1,1,129,0,0,0,0
"47074","30",2005,4,7,"4/7/05","13:40:00",3,"FL",12,4,1,3,0,0,0,29.17,-82.22,29.18,-82.13,8,1000,1,1,1,83,0,0,0,0
"47075","428",2005,4,8,"4/8/05","15:12:00",3,"CA",6,20,0,0,0,0.01,0,37.82,-121.3,37.83,-121.25,1.5,0,1,1,1,77,0,0,0,0
"47076","425",2005,4,8,"4/8/05","16:55:00",3,"CA",6,21,0,0,0,0,0,38.5,-121.3,38.5,-121.3,0.1,0,1,1,1,67,0,0,0,0
"47077","427",2005,4,8,"4/8/05","17:05:00",3,"CA",6,22,0,0,0,0.01,0,39.62,-121.8,39.63,-121.8,0.1,0,1,1,1,7,0,0,0,0
"47078","426",2005,4,8,"4/8/05","17:22:00",3,"CA",6,23,0,0,0,0.03,0,38.67,-121.47,38.67,-121.47,0.1,0,1,1,1,67,0,0,0,0
"47079","83",2005,4,8,"4/8/05","19:20:00",3,"CA",6,24,0,0,0,0.03,0,37.45,-120.72,37.45,-120.7,1.2,50,1,1,1,47,0,0,0,0
"47080","714",2005,4,10,"4/10/05","13:00:00",3,"KS",20,13,0,0,0,0,0,38.48,-101.02,38.48,-101.02,0.3,75,1,1,1,171,0,0,0,0
"47081","715",2005,4,10,"4/10/05","13:25:00",3,"KS",20,14,0,0,0,0,0,38.7,-100.92,38.7,-100.92,0.1,20,1,1,1,171,0,0,0,0
"47082","716",2005,4,10,"4/10/05","15:35:00",3,"KS",20,15,0,0,0,0,0,38.98,-99.93,38.98,-99.93,0.4,125,1,1,1,195,0,0,0,0
"47083","718",2005,4,10,"4/10/05","15:35:00",3,"KS",20,16,0,0,0,0,0,38.77,-99.75,38.83,-99.8,6.7,150,1,1,1,195,0,0,0,0
"47084","717",2005,4,10,"4/10/05","15:37:00",3,"KS",20,17,1,0,0,0,0,39,-99.92,39.05,-99.93,6.2,200,1,1,1,195,0,0,0,0
"47085","719",2005,4,10,"4/10/05","15:50:00",3,"KS",20,18,0,0,0,0,0,39.05,-100.08,39.07,-100.08,1,30,1,1,1,195,0,0,0,0
"47086","720",2005,4,10,"4/10/05","15:56:00",3,"KS",20,19,0,0,0,0,0,38.9,-99.73,38.98,-99.67,6.5,400,1,1,1,195,0,0,0,0
"47087","721",2005,4,10,"4/10/05","15:57:00",3,"KS",20,20,0,0,0,0,0,38.8,-99.77,38.8,-99.77,0.2,15,1,1,1,195,0,0,0,0
"47088","722",2005,4,10,"4/10/05","15:57:00",3,"KS",20,21,0,0,0,0,0,38.98,-99.83,39,-99.82,0.5,30,1,1,1,195,0,0,0,0
"47089","675",2005,4,10,"4/10/05","16:00:00",3,"KS",20,22,1,0,0,0.002,0,39.13,-99.92,39.13,-99.92,0.2,25,1,1,1,65,0,0,0,0
"47090","676",2005,4,10,"4/10/05","16:00:00",3,"KS",20,23,0,0,0,0,0,39.17,-100.1,39.17,-100.1,0.1,25,1,1,1,65,0,0,0,0
