"","om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
"43984","414",2003,5,4,"5/4/03","1:15:00",3,"NE",31,16,0,0,0,0.07,0,41.15,-98.58,41.17,-98.55,1,35,1,1,1,93,0,0,0,0
"43985","274",2003,5,4,"5/4/03","13:59:00",3,"KS",20,14,0,0,0,0,0,38.63,-101.08,38.63,-101.08,0.1,30,1,1,1,171,0,0,0,0
"43986","177",2003,5,4,"5/4/03","14:28:00",3,"NE",31,17,0,0,0,0,0,41.3,-96.62,41.32,-96.6,1,150,1,1,1,155,0,0,0,0
"43987","176",2003,5,4,"5/4/03","14:35:00",3,"NE",31,18,1,0,0,0.02,0,41.1,-96.47,41.12,-96.43,1.3,250,1,1,1,155,0,0,0,0
"43988","1032",2003,5,4,"5/4/03","14:54:00",3,"KS",20,15,1,0,0,1.95,0,39.2,-94.98,39.35,-94.88,3,50,2,0,1,0,0,0,0,0
"43989","1031",2003,5,4,"5/4/03","14:55:00",3,"KS",20,16,2,2,0,4,0,39.02,-95.07,39.1,-94.93,6,250,1,1,1,103,0,0,0,0
"43990","749",2003,5,4,"5/4/03","15:18:00",3,"KS",20,17,0,0,0,0,0,37.35,-95.38,37.35,-95.38,0.5,55,1,1,1,99,0,0,0,0
"43991","1034",2003,5,4,"5/4/03","15:18:00",3,"KS",20,18,4,30,2,47.55,0,39.07,-94.83,39.25,-94.5,21,500,2,0,1,0,0,0,0,0
"43992","178",2003,5,4,"5/4/03","15:28:00",3,"NE",31,19,0,0,0,0,0,41,-95.92,41,-95.92,0.3,100,1,1,1,25,0,0,0,0
"43993","270",2003,5,4,"5/4/03","15:30:00",3,"SD",46,2,0,0,0,0,0,43.25,-100.6,43.25,-100.43,1,10,1,1,1,121,0,0,0,0
"43994","750",2003,5,4,"5/4/03","15:30:00",3,"KS",20,19,0,0,0,0,0,37.4,-95.2,37.4,-95.2,0.5,55,1,1,1,99,0,0,0,0
"43995","221",2003,5,4,"5/4/03","15:35:00",3,"KS",20,20,4,30,4,20.2,0,37.42,-95.1,37.58,-94.53,33,880,2,0,1,0,0,0,0,0
"43996","751",2003,5,4,"5/4/03","15:37:00",3,"KS",20,21,0,0,0,0.01,0,37.43,-95.17,37.42,-95.03,4,110,1,1,1,133,0,0,0,0
"43997","1038",2003,5,4,"5/4/03","15:45:00",3,"MO",29,9,4,13,0,31,0,39.23,-94.48,39.23,-94.47,5,200,1,1,1,47,0,0,0,0
"43998","1039",2003,5,4,"5/4/03","15:59:00",3,"MO",29,10,2,0,0,60,0,39.25,-94.43,39.3,-94.3,8.5,300,1,1,1,47,0,0,0,0
"43999","1033",2003,5,4,"5/4/03","16:06:00",3,"KS",20,22,1,0,0,0,0,38.45,-94.73,38.5,-94.57,9,150,2,0,1,0,0,0,0,0
"44000","1023",2003,5,4,"5/4/03","16:24:00",3,"OK",40,29,0,0,0,0,0,36.72,-95.35,36.75,-95.27,3,200,1,1,1,35,0,0,0,0
"44001","752",2003,5,4,"5/4/03","16:25:00",3,"KS",20,23,1,1,0,2.5,0,36.98,-95.3,37.03,-95.07,12,220,1,1,1,99,0,0,0,0
"44002","225",2003,5,4,"5/4/03","16:31:00",3,"MO",29,13,3,47,5,52.5,0,37.57,-94.52,37.8,-92.98,86,880,1,1,1,11,39,167,85,0
"44003","753",2003,5,4,"5/4/03","16:40:00",3,"KS",20,24,0,0,0,0,0,37.08,-95.08,37.08,-95.08,0.5,55,1,1,1,99,0,0,0,0
"44004","220",2003,5,4,"5/4/03","16:45:00",3,"KS",20,25,3,34,5,23.9,0,37.08,-94.95,37.2,-94.52,25,880,2,0,1,0,0,0,0,0
"44005","1024",2003,5,4,"5/4/03","16:55:00",3,"OK",40,30,1,0,0,0.25,0,36.77,-94.93,36.77,-94.82,5,880,1,1,1,115,0,0,0,0
"44006","1036",2003,5,4,"5/4/03","17:04:00",3,"MO",29,14,2,0,0,0.2,0,38.58,-94.22,38.73,-93.78,22,100,1,1,1,37,101,0,0,0
"44007","254",2003,5,4,"5/4/03","17:10:00",3,"MO",29,15,0,0,0,0,0,37.67,-94.25,37.67,-94.25,0.2,20,1,1,1,217,0,0,0,0
"44008","237",2003,5,4,"5/4/03","17:30:00",3,"MO",29,17,0,0,0,0,0,37.2,-94.32,37.2,-94.32,0.2,20,1,1,1,97,0,0,0,0
"44009","243",2003,5,4,"5/4/03","17:50:00",3,"MO",29,18,3,48,7,47.8,0,36.92,-94.2,37.13,-93.37,49,880,1,1,1,145,109,43,77,0
"44010","319",2003,5,4,"5/4/03","17:52:00",3,"AR",5,18,0,0,0,0,0,35.42,-92.45,35.45,-92.4,3.1,25,1,1,1,141,0,0,0,0
"44011","228",2003,5,4,"5/4/03","17:55:00",3,"MO",29,19,1,0,0,0.01,0,37.33,-94.03,37.33,-94.03,0.2,25,1,1,1,57,0,0,0,0
"44012","323",2003,5,4,"5/4/03","17:58:00",3,"OK",40,31,0,0,0,0,0,34.88,-94.47,34.95,-94.15,18.8,30,2,0,1,0,0,0,0,0
"44013","1040",2003,5,4,"5/4/03","17:58:00",3,"MO",29,20,1,0,0,0.03,0,38.72,-93.75,38.73,-93.53,10,75,1,1,1,101,0,0,0,0
"44014","940",2003,5,4,"5/4/03","18:15:00",3,"AR",5,20,1,0,0,0.01,0,35.93,-90.28,35.95,-90.18,4,250,1,1,1,93,0,0,0,0
"44015","321",2003,5,4,"5/4/03","18:34:00",3,"AR",5,21,2,1,0,0,0,35.28,-92.28,35.43,-92.02,14.5,100,1,1,1,45,23,0,0,0
"44016","1041",2003,5,4,"5/4/03","18:35:00",3,"MO",29,22,0,0,0,0.01,0,38.82,-93.38,38.8,-93.38,0.5,50,1,1,1,159,0,0,0,0
"44017","222",2003,5,4,"5/4/03","18:36:00",3,"MO",29,23,3,27,4,5,0,37.9,-92.83,37.98,-92.57,14,400,1,1,1,29,0,0,0,0
"44018","941",2003,5,4,"5/4/03","18:39:00",3,"AR",5,22,2,0,0,0.4,0,35.87,-90.33,35.9,-90.13,15,300,1,1,1,31,93,0,0,0
"44019","320",2003,5,4,"5/4/03","18:50:00",3,"AR",5,23,1,0,0,0,0,35.17,-92.47,35.17,-92.43,1.8,75,1,1,1,45,0,0,0,0
"44020","943",2003,5,4,"5/4/03","18:50:00",3,"MO",29,24,0,0,0,0.01,0,36.02,-90.17,36.03,-90.13,3,200,1,1,1,69,0,0,0,0
"44021","944",2003,5,4,"5/4/03","18:50:00",3,"MO",29,25,0,0,0,0.001,0,36.1,-89.83,36.13,-89.78,6,440,1,1,1,155,0,0,0,0
"44022","315",2003,5,4,"5/4/03","18:52:00",3,"AR",5,24,3,5,0,0,0,35,-92.37,35.18,-91.78,34.9,500,1,1,1,45,85,145,0,0
"44023","256",2003,5,4,"5/4/03","19:20:00",3,"MO",29,26,0,0,0,0,0,37.13,-93.03,37.13,-93.03,0.2,20,1,1,1,225,0,0,0,0
"44024","241",2003,5,4,"5/4/03","19:30:00",3,"MO",29,27,0,0,0,0,0,38.08,-92.32,38.08,-92.32,0.2,20,1,1,1,131,0,0,0,0
"44025","226",2003,5,4,"5/4/03","19:35:00",3,"MO",29,28,0,0,0,0,0,37.75,-93.72,37.75,-93.72,0.2,20,1,1,1,39,0,0,0,0
"44026","1368",2003,5,4,"5/4/03","19:45:00",3,"TN",47,5,0,0,0,0.01,0,36.03,-89.37,36.05,-89.35,1,100,1,1,1,45,0,0,0,0
"44027","114",2003,5,4,"5/4/03","19:53:00",3,"MO",29,29,2,0,0,0.07,0,37.05,-89.62,37.02,-89.4,11.5,130,1,1,1,201,0,0,0,0
"44028","248",2003,5,4,"5/4/03","19:55:00",3,"MO",29,30,0,0,0,0,0,37.77,-93.47,37.77,-93.47,0.2,20,1,1,1,167,0,0,0,0
"44029","324",2003,5,4,"5/4/03","19:55:00",3,"AR",5,25,3,4,0,1,0,35.12,-91.45,35.32,-90.75,43,300,1,1,1,145,147,37,0,0
"44030","240",2003,5,4,"5/4/03","20:05:00",3,"MO",29,31,0,0,0,0,0,38.13,-91.95,38.13,-91.95,0.2,20,1,1,1,125,0,0,0,0
"44031","318",2003,5,4,"5/4/03","20:10:00",3,"AR",5,26,1,0,0,0,0,35.45,-91.25,35.47,-91.22,1.8,30,1,1,1,67,0,0,0,0
"44032","406",2003,5,4,"5/4/03","20:13:00",3,"MO",29,32,0,0,0,0,0,37.85,-93.05,37.85,-93.05,0.2,20,1,1,1,59,0,0,0,0
"44033","952",2003,5,4,"5/4/03","20:20:00",3,"TN",47,6,1,0,0,0.03,0,36.1,-89.27,36.12,-89.25,2,200,1,1,1,45,0,0,0,0
"44034","956",2003,5,4,"5/4/03","20:25:00",3,"TN",47,7,1,0,0,0.1,0,35.87,-89.07,35.98,-88.95,8,100,1,1,1,53,0,0,0,0
"44035","405",2003,5,4,"5/4/03","20:30:00",3,"MO",29,33,0,0,0,0,0,37.95,-92.75,37.95,-92.75,0.2,20,1,1,1,29,0,0,0,0
"44036","951",2003,5,4,"5/4/03","20:30:00",3,"TN",47,8,1,0,0,0.2,0,36.02,-89.52,36.05,-89.45,4,150,1,1,1,45,0,0,0,0
"44037","949",2003,5,4,"5/4/03","20:35:00",3,"TN",47,9,2,0,0,0.75,0,36.35,-88.85,36.35,-88.85,4,250,1,1,1,183,0,0,0,0
"44038","115",2003,5,4,"5/4/03","20:43:00",3,"KY",21,4,1,0,0,0,0,37.2,-88.95,37.2,-88.87,3.9,100,2,0,1,0,0,0,0,0
"44039","250",2003,5,4,"5/4/03","20:55:00",3,"MO",29,34,0,0,0,0,0,37.92,-92.33,37.92,-92.33,0.2,20,1,1,1,169,0,0,0,0
"44040","939",2003,5,4,"5/4/03","21:00:00",3,"AR",5,27,1,0,0,0.03,0,35.63,-90.15,35.7,-90.05,8,200,1,1,1,93,0,0,0,0
"44041","800",2003,5,4,"5/4/03","21:09:00",3,"IL",17,18,1,0,0,0,0,37.28,-88.53,37.3,-88.5,2.2,50,2,0,1,0,0,0,0,0
"44042","796",2003,5,4,"5/4/03","21:10:00",3,"IL",17,19,1,0,0,0.01,0,37.23,-88.47,37.3,-88.32,9.8,60,2,0,1,0,0,0,0,0
"44043","116",2003,5,4,"5/4/03","21:30:00",3,"KY",21,7,2,0,0,0.35,0,36.68,-88.23,36.7,-88.22,1.8,60,1,1,1,35,0,0,0,0
"44044","245",2003,5,4,"5/4/03","21:30:00",3,"MO",29,35,0,0,0,0,0,37.88,-91.77,37.88,-91.77,0.2,30,1,1,1,161,0,0,0,0
"44045","797",2003,5,4,"5/4/03","21:30:00",3,"KY",21,8,1,0,0,0,0,37.35,-88.28,37.33,-88.18,5.5,30,1,1,1,55,0,0,0,0
"44046","799",2003,5,4,"5/4/03","21:32:00",3,"KY",21,9,1,0,0,0,0,37.32,-88.23,37.33,-88.22,2,40,1,1,1,55,0,0,0,0
"44047","955",2003,5,4,"5/4/03","21:40:00",3,"TN",47,10,0,0,0,0.05,0,36.07,-89.18,36.18,-89.05,12,75,1,1,1,53,0,0,0,0
"44048","803",2003,5,4,"5/4/03","21:45:00",3,"KY",21,10,2,1,0,0,0,37.4,-88.02,37.4,-88,0.2,25,1,1,1,55,0,0,0,0
"44049","957",2003,5,4,"5/4/03","21:50:00",3,"TN",47,11,1,0,0,0.1,0,35.8,-88.77,35.87,-88.77,5,100,1,1,1,53,0,0,0,0
"44050","801",2003,5,4,"5/4/03","21:53:00",3,"KY",21,11,1,0,0,0,0,37.47,-87.9,37.47,-87.9,0.2,20,1,1,1,233,0,0,0,0
"44051","954",2003,5,4,"5/4/03","21:53:00",3,"TN",47,12,2,0,0,3,0,36.22,-88.42,36.3,-88.17,17,200,1,1,1,79,0,0,0,0
"44052","802",2003,5,4,"5/4/03","21:56:00",3,"KY",21,12,1,0,0,0.35,0,37.48,-87.87,37.48,-87.87,0.2,25,1,1,1,233,0,0,0,0
"44053","798",2003,5,4,"5/4/03","21:58:00",3,"KY",21,13,2,1,0,1,0,37.48,-87.85,37.48,-87.82,1.5,75,1,1,1,233,0,0,0,0
"44054","232",2003,5,4,"5/4/03","22:00:00",3,"MO",29,36,0,0,0,0,0,37.7,-91.55,37.7,-91.55,0.2,20,1,1,1,65,0,0,0,0
"44055","950",2003,5,4,"5/4/03","22:00:00",3,"TN",47,13,2,10,0,50,0,36,-89.42,36.12,-89.27,15,200,1,1,1,45,0,0,0,0
"44056","953",2003,5,4,"5/4/03","22:10:00",3,"TN",47,14,1,0,0,0.1,0,36.43,-88.13,36.55,-88.08,6,100,1,1,1,79,0,0,0,0
"44057","946",2003,5,4,"5/4/03","22:20:00",3,"TN",47,15,1,0,0,0.03,0,36.22,-88.62,36.22,-88.62,3,100,1,1,1,183,0,0,0,0
"44058","175",2003,5,4,"5/4/03","22:35:00",3,"TN",47,17,0,0,0,0.02,0,36.5,-87.68,36.5,-87.68,0.1,10,1,1,1,161,0,0,0,0
"44059","945",2003,5,4,"5/4/03","22:35:00",3,"TN",47,16,4,86,11,40,0,35.52,-89.03,35.65,-88.35,39,880,1,1,1,113,77,0,0,0
"44060","948",2003,5,4,"5/4/03","22:43:00",3,"TN",47,18,3,0,0,0.12,0,35.48,-88.93,35.58,-88.5,21,440,1,1,1,113,77,0,0,0
"44061","117",2003,5,4,"5/4/03","22:45:00",3,"KY",21,14,2,2,0,0.07,0,37.67,-87.33,37.67,-87.33,0.2,25,1,1,1,59,0,0,0,0
"44062","947",2003,5,4,"5/4/03","23:00:00",3,"TN",47,19,1,3,0,2,0,35.97,-88.67,35.97,-88.67,1,200,1,1,1,17,0,0,0,0
"44063","922",2003,5,4,"5/4/03","23:53:00",3,"TN",47,20,3,1,0,0.75,0,36.42,-87.35,36.4,-87.2,11.5,1000,1,1,1,125,0,0,0,0
"44064","923",2003,5,4,"5/4/03","23:55:00",3,"TN",47,21,1,0,0,5,0,36.48,-87.12,36.53,-86.67,24,100,1,1,1,147,0,0,0,0
"44065","924",2003,5,5,"5/5/03","0:30:00",3,"TN",47,22,0,0,0,0,0,35.93,-87.28,35.93,-87.28,0.1,10,1,1,1,81,0,0,0,0
"44066","925",2003,5,5,"5/5/03","0:38:00",3,"TN",47,23,1,0,0,3,0,35.83,-86.93,35.87,-86.85,4,100,1,1,1,187,0,0,0,0
"44067","920",2003,5,5,"5/5/03","0:45:00",3,"TN",47,24,1,0,0,0.25,0,36.22,-86.78,36.22,-86.78,0.2,70,1,1,1,37,0,0,0,0
"44068","926",2003,5,5,"5/5/03","1:30:00",3,"TN",47,25,0,0,0,0,0,36.02,-86.58,36.02,-86.58,0.1,20,1,1,1,149,0,0,0,0
"44069","927",2003,5,5,"5/5/03","1:45:00",3,"TN",47,26,1,0,0,0.5,0,35.88,-86.1,35.92,-86.08,3,100,1,1,1,15,0,0,0,0
"44070","958",2003,5,5,"5/5/03","3:45:00",3,"MS",28,27,0,0,0,0.03,0,34.95,-89.52,34.95,-89.52,1,100,1,1,1,93,0,0,0,0
"44071","959",2003,5,5,"5/5/03","6:55:00",3,"MS",28,28,0,0,0,0.001,0,34.92,-89.32,34.92,-89.32,0.5,50,1,1,1,9,0,0,0,0
"44072","960",2003,5,5,"5/5/03","7:15:00",3,"MS",28,29,0,0,0,0.001,0,34.95,-88.88,34.95,-88.88,0.5,50,1,1,1,139,0,0,0,0
"44073","961",2003,5,5,"5/5/03","7:55:00",3,"MS",28,30,0,0,0,0.001,0,34.93,-88.52,34.93,-88.52,0.5,50,1,1,1,3,0,0,0,0
"44074","964",2003,5,5,"5/5/03","8:05:00",3,"TN",47,27,0,0,0,0.001,0,35.03,-88.57,35.03,-88.57,0.5,25,1,1,1,109,0,0,0,0
"44075","965",2003,5,5,"5/5/03","8:50:00",3,"TN",47,28,0,0,0,0.001,0,35.22,-88.32,35.22,-88.32,0.8,50,1,1,1,71,0,0,0,0
"44076","921",2003,5,5,"5/5/03","9:48:00",3,"TN",47,29,0,0,0,0.001,0,35.32,-87.28,35.32,-87.28,0.1,30,1,1,1,99,0,0,0,0
"44077","928",2003,5,5,"5/5/03","10:45:00",3,"TN",47,30,3,2,0,0.05,0,35.27,-86.58,35.27,-86.57,1.6,700,1,1,1,103,0,0,0,0
"44078","963",2003,5,5,"5/5/03","12:26:00",3,"TN",47,31,0,0,0,0.001,0,35.82,-88.92,35.82,-88.92,0.5,25,1,1,1,53,0,0,0,0
"44079","962",2003,5,5,"5/5/03","12:45:00",3,"TN",47,32,0,0,0,0.01,0,35.62,-89.02,35.72,-88.95,4,200,1,1,1,113,0,0,0,0
"44080","929",2003,5,5,"5/5/03","13:55:00",3,"TN",47,33,0,0,0,0,0,36.08,-87.12,36.08,-87.12,0.1,10,1,1,1,21,0,0,0,0
"44081","165",2003,5,5,"5/5/03","15:00:00",3,"KY",21,15,1,0,0,0.5,0,37.2,-84.63,37.23,-84.55,6,300,1,1,1,199,0,0,0,0
"44082","930",2003,5,5,"5/5/03","15:45:00",3,"TN",47,34,1,0,0,0,0,35.73,-86.03,35.75,-85.97,3.3,150,1,1,1,15,0,0,0,0
"44083","184",2003,5,5,"5/5/03","16:40:00",3,"AR",5,28,0,0,0,0.001,0,35.98,-89.9,35.98,-89.9,0.5,50,1,1,1,93,0,0,0,0
"44084","153",2003,5,5,"5/5/03","18:00:00",3,"MI",26,1,1,0,0,0.09,0,42.85,-83.15,42.85,-83.13,1,100,1,1,1,125,0,0,0,0
"44085","966",2003,5,5,"5/5/03","18:15:00",3,"TN",47,35,0,0,0,0.001,0,35.87,-88.85,35.87,-88.85,0.5,50,1,1,1,53,0,0,0,0
"44086","166",2003,5,5,"5/5/03","19:50:00",3,"MS",28,31,0,0,0,0.01,0,33.82,-90.53,33.82,-90.53,0.3,30,1,1,1,133,0,0,0,0
"44087","244",2003,5,5,"5/5/03","21:50:00",3,"MO",29,37,0,0,0,0,0,36.58,-92.15,36.58,-92.15,0.2,20,1,1,1,153,0,0,0,0
"44088","827",2003,5,5,"5/5/03","23:34:00",3,"SC",45,5,1,0,0,0,0,33.82,-81.82,33.82,-81.77,3,150,1,1,1,37,0,0,0,0
"44089","828",2003,5,5,"5/5/03","23:45:00",3,"SC",45,6,0,0,0,0,0,33.85,-81.73,33.85,-81.73,0.1,30,1,1,1,81,0,0,0,0
"44090","829",2003,5,6,"5/6/03","0:30:00",3,"SC",45,7,1,0,0,0.01,0,33.75,-81.57,33.75,-81.57,2,150,1,1,1,3,0,0,0,0
"44091","1207",2003,5,6,"5/6/03","5:33:00",3,"AL",1,17,0,0,0,0.003,0,34.75,-87.67,34.75,-87.67,0.1,50,1,1,1,33,0,0,0,0
"44092","1208",2003,5,6,"5/6/03","5:35:00",3,"AL",1,18,1,0,0,0.2,0,34.8,-87.75,34.85,-87.68,10,600,1,1,1,77,0,0,0,0
"44093","1209",2003,5,6,"5/6/03","6:20:00",3,"AL",1,19,1,0,0,0.35,0,34.85,-87.08,34.83,-87.02,15,500,1,1,1,83,0,0,0,0
"44094","1210",2003,5,6,"5/6/03","6:58:00",3,"AL",1,20,0,0,0,0,0,34.7,-86.77,34.7,-86.73,0.1,20,1,1,1,89,0,0,0,0
"44095","1211",2003,5,6,"5/6/03","7:16:00",3,"AL",1,21,1,0,0,0.1,0,34.85,-86.57,34.85,-86.55,1,200,1,1,1,89,0,0,0,0
"44096","255",2003,5,6,"5/6/03","8:20:00",3,"MO",29,38,0,0,0,0,0,37.98,-94.18,37.98,-94.18,0.2,20,1,1,1,217,0,0,0,0
"44097","1212",2003,5,6,"5/6/03","8:45:00",3,"AL",1,22,0,0,0,0.01,0,34.72,-85.98,34.75,-85.95,3,20,1,1,1,71,0,0,0,0
"44098","1213",2003,5,6,"5/6/03","8:58:00",3,"AL",1,23,0,0,0,0,0,34.77,-85.92,34.78,-85.92,1,20,1,1,1,71,0,0,0,0
"44099","252",2003,5,6,"5/6/03","9:10:00",3,"MO",29,39,0,0,0,0,0,37.93,-93.62,37.93,-93.62,0.2,20,1,1,1,185,0,0,0,0
"44100","1214",2003,5,6,"5/6/03","9:13:00",3,"AL",1,24,1,0,0,0.01,0,34.58,-85.67,34.57,-85.63,2.7,50,1,1,1,49,0,0,0,0
"44101","1215",2003,5,6,"5/6/03","10:16:00",3,"AL",1,25,0,0,0,0,0,34.23,-86.92,34.23,-86.92,0.1,20,1,1,1,43,0,0,0,0
"44102","1153",2003,5,6,"5/6/03","10:56:00",3,"GA",13,9,1,0,0,0.01,0,34.27,-84.47,34.27,-84.45,1,50,1,1,1,57,0,0,0,0
"44103","191",2003,5,6,"5/6/03","12:00:00",3,"GA",13,10,1,0,0,0.1,0,34.3,-83.25,34.25,-83.17,6,200,1,1,1,119,0,0,0,0
"44104","192",2003,5,6,"5/6/03","12:12:00",3,"GA",13,11,2,12,0,0.7,0,34.22,-83.1,34.2,-83.03,7,200,1,1,1,195,105,0,0,0
"44105","398",2003,5,6,"5/6/03","12:21:00",3,"GA",13,12,1,0,0,0.05,0,34.22,-83.1,34.22,-83.1,0.1,50,1,1,1,147,0,0,0,0
"44106","193",2003,5,6,"5/6/03","12:45:00",3,"GA",13,13,1,0,0,0.003,0,34.2,-82.82,34.13,-82.75,6,50,1,1,1,105,0,0,0,0
"44107","189",2003,5,6,"5/6/03","12:47:00",3,"AZ",4,2,0,0,0,0,0,35.53,-111.37,35.53,-111.37,0.1,5,1,1,1,5,0,0,0,0
"44108","194",2003,5,6,"5/6/03","13:10:00",3,"SC",45,8,0,0,0,0.001,0,34.1,-82.6,34.1,-82.55,3,25,1,1,1,1,0,0,0,0
"44109","125",2003,5,6,"5/6/03","13:25:00",3,"SC",45,9,0,0,0,0,0,33.95,-82.3,33.95,-82.25,2,50,1,1,1,65,0,0,0,0
"44110","1044",2003,5,6,"5/6/03","13:48:00",3,"MO",29,40,0,2,0,0.12,0,38.67,-93.52,38.7,-93.17,22,50,1,1,1,101,159,0,0,0
"44111","126",2003,5,6,"5/6/03","13:57:00",3,"GA",13,14,0,0,0,0,0,33.75,-82.38,33.85,-82.47,3,50,1,1,1,181,0,0,0,0
"44112","154",2003,5,6,"5/6/03","13:58:00",3,"ND",38,2,0,0,0,0,0,48.18,-103.43,48.18,-103.43,0,30,1,1,1,105,0,0,0,0
"44113","74",2003,5,6,"5/6/03","15:13:00",3,"KS",20,26,0,0,0,0,0,37.82,-95.3,37.82,-95.3,0.5,55,1,1,1,1,0,0,0,0
"44114","991",2003,5,6,"5/6/03","15:20:00",3,"MO",29,41,0,0,0,0,0,38.22,-93.38,38.22,-93.38,0.2,25,1,1,1,15,0,0,0,0
"44115","253",2003,5,6,"5/6/03","15:25:00",3,"MO",29,42,0,0,0,0,0,38.07,-93.55,38.07,-93.55,0.2,20,1,1,1,185,0,0,0,0
"44116","257",2003,5,6,"5/6/03","15:27:00",3,"MO",29,43,0,0,0,0,0,38.37,-92.82,38.35,-92.58,13,100,1,1,1,141,131,0,0,0
"44117","993",2003,5,6,"5/6/03","15:28:00",3,"MO",29,44,0,0,0,0,0,38.25,-93.05,38.18,-92.78,15,100,1,1,1,29,141,29,141,0
"44118","223",2003,5,6,"5/6/03","15:35:00",3,"MO",29,45,0,0,0,0,0,38.18,-92.78,38.18,-92.78,0.2,20,1,1,1,29,0,0,0,0
"44119","235",2003,5,6,"5/6/03","15:35:00",3,"MO",29,46,0,0,0,0,0,38.03,-93.5,38.03,-93.5,0.2,20,1,1,1,85,0,0,0,0
"44120","219",2003,5,6,"5/6/03","15:40:00",3,"KS",20,27,0,0,0,0,0,37.78,-94.7,37.78,-94.7,0.1,10,1,1,1,11,0,0,0,0
"44121","992",2003,5,6,"5/6/03","15:40:00",3,"MO",29,47,0,0,0,0,0,38.1,-93.45,38.1,-93.45,0.2,25,1,1,1,15,0,0,0,0
"44122","242",2003,5,6,"5/6/03","15:50:00",3,"MO",29,49,0,0,0,0,0,38.35,-92.58,38.35,-92.58,0.2,20,1,1,1,131,0,0,0,0
"44123","264",2003,5,6,"5/6/03","16:11:00",3,"OK",40,33,0,0,0,0,0,35.57,-95.32,35.57,-95.32,0.2,50,1,1,1,101,0,0,0,0
"44124","170",2003,5,6,"5/6/03","16:20:00",3,"SC",45,10,1,3,0,0.32,0,33.75,-79.5,33.73,-79.43,3.8,25,1,1,1,89,0,0,0,0
"44125","251",2003,5,6,"5/6/03","16:55:00",3,"MO",29,50,1,0,0,0.5,0,37.9,-92.2,37.9,-92.2,1,100,1,1,1,169,0,0,0,0
"44126","374",2003,5,6,"5/6/03","16:58:00",3,"SC",45,11,1,0,0,0,0,33.05,-80.25,33.03,-80.23,3,75,1,1,1,35,0,0,0,0
"44127","246",2003,5,6,"5/6/03","17:13:00",3,"MO",29,51,0,0,0,0,0,37.95,-91.77,37.95,-91.77,0.2,20,1,1,1,161,0,0,0,0
"44128","216",2003,5,6,"5/6/03","17:32:00",3,"MO",29,52,1,0,0,0,0,38.35,-91.02,38.35,-91,1,80,1,1,1,71,0,0,0,0
"44129","229",2003,5,6,"5/6/03","17:40:00",3,"MO",29,53,0,0,0,0,0,37.5,-93.68,37.5,-93.68,0.2,20,1,1,1,57,0,0,0,0
"44130","249",2003,5,6,"5/6/03","17:54:00",3,"MO",29,54,0,0,0,0,0,37.48,-93.43,37.48,-93.43,0.2,20,1,1,1,167,0,0,0,0
"44131","224",2003,5,6,"5/6/03","17:55:00",3,"MO",29,55,1,0,0,0.01,0,37.92,-92.6,37.92,-92.6,0.2,25,1,1,1,29,0,0,0,0
"44132","231",2003,5,6,"5/6/03","18:15:00",3,"MO",29,56,0,0,0,0,0,37.45,-93.18,37.45,-93.18,0.2,25,1,1,1,59,0,0,0,0
"44133","201",2003,5,6,"5/6/03","18:25:00",3,"MO",29,57,0,0,0,0,0,38.18,-90.75,38.18,-90.75,0.1,50,1,1,1,99,0,0,0,0
"44134","199",2003,5,6,"5/6/03","18:30:00",3,"MO",29,58,0,0,0,0,0,38.15,-90.57,38.15,-90.57,0.2,50,1,1,1,99,0,0,0,0
"44135","238",2003,5,6,"5/6/03","18:35:00",3,"MO",29,59,0,0,0,0,0,37.68,-92.68,37.68,-92.68,0.2,20,1,1,1,105,0,0,0,0
"44136","167",2003,5,6,"5/6/03","18:52:00",3,"MS",28,32,0,0,0,0.03,0,32.52,-90.32,32.53,-90.32,1,30,1,1,1,89,0,0,0,0
"44137","804",2003,5,6,"5/6/03","19:04:00",3,"MO",29,60,2,0,0,0.04,0,37.27,-90.12,37.27,-90.1,0.8,100,1,1,1,17,0,0,0,0
"44138","217",2003,5,6,"5/6/03","19:10:00",3,"IL",17,20,1,0,0,0,0,38.17,-90.12,38.2,-90.07,4,60,1,1,1,133,0,0,0,0
"44139","806",2003,5,6,"5/6/03","19:18:00",3,"MO",29,61,0,0,0,0,0,37.3,-89.88,37.3,-89.87,0.3,50,1,1,1,17,0,0,0,0
"44140","218",2003,5,6,"5/6/03","19:30:00",3,"IL",17,21,1,0,0,0,0,38.17,-89.92,38.17,-89.92,0.5,60,1,1,1,157,0,0,0,0
"44141","805",2003,5,6,"5/6/03","19:31:00",3,"MO",29,62,1,0,0,0,0,37.33,-89.82,37.33,-89.78,1,50,1,1,1,31,0,0,0,0
"44142","200",2003,5,6,"5/6/03","19:35:00",3,"IL",17,22,0,0,0,0,0,38.08,-89.85,38.08,-89.85,0.1,25,1,1,1,157,0,0,0,0
"44143","807",2003,5,6,"5/6/03","19:45:00",3,"MO",29,63,3,2,0,12,0,37.38,-89.67,37.4,-89.63,2,50,1,1,1,31,0,0,0,0
"44144","118",2003,5,6,"5/6/03","19:57:00",3,"IL",17,23,0,0,0,0,0,37.12,-89.37,37.12,-89.37,0.3,30,1,1,1,3,0,0,0,0
