"","om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
"48354","161",2006,3,19,"3/19/06","22:20:00",3,"TX",48,2,2,0,0,1.5,0,29.22,-99.72,29.22,-99.68,2,50,1,1,1,463,0,0,0,0
"48355","162",2006,3,20,"3/20/06","12:32:00",3,"MS",28,8,0,0,0,0,0,31.72,-89.45,31.77,-89.42,4,50,1,1,1,31,0,0,0,0
"48356","163",2006,3,20,"3/20/06","12:45:00",3,"MS",28,9,0,0,0,0.02,0,31.75,-89.35,31.78,-89.33,3,50,1,1,1,67,0,0,0,0
"48357","164",2006,3,20,"3/20/06","15:20:00",3,"MS",28,10,1,0,0,0.1,0,31.72,-89.22,31.78,-89.17,8,50,1,1,1,67,0,0,0,0
"48358","165",2006,3,20,"3/20/06","16:10:00",3,"MS",28,11,1,1,0,0.5,0,31.23,-89.45,31.22,-89.42,3,50,1,1,1,73,0,0,0,0
"48359","166",2006,3,20,"3/20/06","16:18:00",3,"OK",40,4,0,0,0,0.01,0,35.85,-98.95,35.85,-98.95,0.2,20,1,1,1,43,0,0,0,0
"48360","167",2006,3,20,"3/20/06","17:53:00",3,"OK",40,5,0,0,0,0,0,36.13,-97.57,36.13,-97.57,0.2,20,1,1,1,83,0,0,0,0
"48361","168",2006,3,20,"3/20/06","18:10:00",3,"OK",40,6,0,0,0,0,0,36.15,-97.52,36.15,-97.52,0.1,20,1,1,1,83,0,0,0,0
"48362","169",2006,3,23,"3/23/06","1:35:00",3,"HI",15,1,0,0,0,0,0,20.78,-157,20.78,-157,1,20,1,1,1,9,0,0,0,0
"48363","170",2006,3,23,"3/23/06","14:10:00",3,"FL",12,4,0,0,0,0,0,26.18,-80.28,26.18,-80.28,1,50,1,1,1,11,0,0,0,0
"48364","171",2006,3,25,"3/25/06","20:50:00",3,"HI",15,2,0,0,0,0,0,20.92,-156.35,20.92,-156.35,1,10,1,1,1,9,0,0,0,0
"48365","172",2006,3,25,"3/25/06","20:58:00",3,"ID",16,1,0,0,0,0.21,0,43.18,-112.35,43.18,-112.35,2,200,1,1,1,11,0,0,0,0
"48366","173",2006,3,28,"3/28/06","16:42:00",3,"CA",6,4,0,0,0,0.01,0,37.33,-120.63,37.35,-120.63,0.2,20,1,1,1,47,0,0,0,0
"48367","174",2006,3,28,"3/28/06","16:48:00",3,"CA",6,5,0,0,0,0.01,0,37.28,-120.47,37.3,-120.47,0.2,30,1,1,1,47,0,0,0,0
"48368","175",2006,3,28,"3/28/06","17:17:00",3,"CA",6,6,0,0,0,0.01,0,37.32,-120.53,37.32,-120.53,0.1,20,1,1,1,47,0,0,0,0
"48369","176",2006,3,29,"3/29/06","14:55:00",3,"CA",6,7,0,0,0,0,0,34.63,-120.45,34.63,-120.45,0,4,1,1,1,83,0,0,0,0
"48370","177",2006,3,30,"3/30/06","13:25:00",3,"KS",20,6,0,0,0,0.08,0,38.07,-97.92,38.07,-97.92,3,50,1,1,1,155,0,0,0,0
"48371","178",2006,3,30,"3/30/06","14:13:00",3,"KS",20,7,1,1,0,0.07,0,38.45,-97.25,38.52,-97.22,6,75,1,1,1,115,0,0,0,0
"48372","179",2006,3,30,"3/30/06","14:18:00",3,"OK",40,7,0,0,0,0,0,34.48,-97.85,34.48,-97.85,0.5,50,1,1,1,137,0,0,0,0
"48373","180",2006,3,30,"3/30/06","14:23:00",3,"NE",31,1,0,0,0,0,0,41.35,-97.33,41.35,-97.32,0.5,440,1,1,1,23,0,0,0,0
"48374","181",2006,3,30,"3/30/06","14:29:00",3,"NE",31,2,0,0,0,0,0,41.42,-97.18,41.42,-97.18,0.5,440,1,1,1,37,0,0,0,0
"48375","182",2006,3,30,"3/30/06","15:35:00",3,"NE",31,3,0,0,0,0.05,0,41.15,-96.5,41.15,-96.5,0.3,100,1,1,1,155,0,0,0,0
"48376","183",2006,3,30,"3/30/06","15:50:00",3,"KS",20,8,0,0,0,0,0,37.57,-95.82,37.58,-95.82,2.5,50,1,1,1,205,0,0,0,0
"48377","184",2006,3,30,"3/30/06","15:55:00",3,"IA",19,1,0,0,0,0.1,0,42.5,-96.37,42.5,-96.35,0.5,100,1,1,1,193,0,0,0,0
"48378","185",2006,3,30,"3/30/06","16:00:00",3,"NE",31,4,0,0,0,0,0,41.17,-96.05,41.17,-96.05,3,150,1,1,1,153,0,0,0,0
"48379","186",2006,3,30,"3/30/06","16:04:00",3,"KS",20,9,1,0,0,0.35,0,39.78,-95.78,39.82,-95.77,3,100,1,1,1,131,13,0,0,0
"48380","187",2006,3,30,"3/30/06","16:06:00",3,"KS",20,10,2,1,0,1,0,37.13,-95.92,37.35,-95.73,16,125,1,1,1,125,0,0,0,0
"48381","188",2006,3,30,"3/30/06","17:35:00",3,"KS",20,11,1,0,0,0.02,0,37.68,-95.85,37.7,-95.67,10,75,1,1,1,205,0,0,0,0
"48382","189",2006,3,30,"3/30/06","17:57:00",3,"IA",19,2,0,0,0,0.04,0,41.07,-94.42,41.07,-94.42,0.2,30,1,1,1,175,0,0,0,0
"48383","190",2006,3,30,"3/30/06","18:00:00",3,"KS",20,12,0,0,0,0,0,37.8,-95.63,37.8,-95.63,0.1,50,1,1,1,207,0,0,0,0
"48384","191",2006,3,30,"3/30/06","18:00:00",3,"IA",19,3,0,0,0,0,0,41.02,-94.45,41.02,-94.45,0.1,25,1,1,1,175,0,0,0,0
"48385","192",2006,3,30,"3/30/06","18:03:00",3,"KS",20,13,0,0,0,0,0,37.78,-95.45,37.78,-95.45,0.5,50,1,1,1,1,0,0,0,0
"48386","193",2006,3,30,"3/30/06","18:04:00",3,"IA",19,4,0,0,0,0,0,41.55,-94.02,41.55,-94.02,0.1,25,1,1,1,49,0,0,0,0
"48387","194",2006,3,30,"3/30/06","19:10:00",3,"MO",29,58,2,8,0,0.8,0,39.98,-94.92,40.03,-94.88,5,800,1,1,1,3,0,0,0,0
"48388","195",2006,3,30,"3/30/06","19:15:00",3,"TX",48,3,0,0,0,0,0,33.7,-96.98,33.7,-96.98,0.1,15,1,1,1,97,0,0,0,0
"48389","196",2006,3,30,"3/30/06","20:10:00",3,"MO",29,59,0,0,0,0,0,40.53,-94.2,40.53,-94.2,1,50,1,1,1,81,0,0,0,0
"48390","197",2006,3,30,"3/30/06","20:20:00",3,"MO",29,60,0,0,0,0.01,0,38.58,-93.58,38.63,-93.43,9,50,1,1,1,101,159,0,0,0
"48391","198",2006,3,30,"3/30/06","20:28:00",3,"MO",29,61,1,0,1,0.45,0,38.63,-93.43,38.75,-93.23,13.6,75,1,1,1,159,0,0,0,0
"48392","199",2006,3,30,"3/30/06","20:30:00",3,"TX",48,4,0,0,0,0,0,33.8,-96.78,33.8,-96.78,0.1,15,1,1,1,181,0,0,0,0
"48393","200",2006,3,30,"3/30/06","20:36:00",3,"TX",48,5,0,0,0,0.01,0,33.63,-96.57,33.63,-96.57,0.1,10,1,1,1,181,0,0,0,0
"48394","201",2006,3,30,"3/30/06","22:55:00",3,"IL",17,21,1,0,0,0,0,39.67,-91.05,39.72,-90.95,4.5,200,1,1,1,149,0,0,0,0
"48395","202",2006,3,30,"3/30/06","23:10:00",3,"IL",17,22,1,0,0,0,0,39.72,-90.92,39.77,-90.88,2.7,250,1,1,1,149,0,0,0,0
"48396","203",2006,3,31,"3/31/06","17:05:00",3,"MI",26,1,1,0,0,0.2,0,42.25,-84.27,42.25,-84.27,7,65,1,1,1,75,0,0,0,0
"48397","204",2006,3,31,"3/31/06","17:39:00",3,"IN",18,2,0,0,0,0.05,0,39.85,-86.48,39.85,-86.45,2,75,1,1,1,63,0,0,0,0
"48398","205",2006,3,31,"3/31/06","18:20:00",3,"IN",18,3,2,1,0,8,0,39.62,-86.1,39.68,-85.78,17,700,1,1,1,81,145,0,0,0
"48399","206",2006,3,31,"3/31/06","18:38:00",3,"OH",39,1,2,0,0,1,0,40.75,-84.62,40.77,-84.58,2,300,1,1,1,161,0,0,0,0
"48400","207",2006,4,1,"4/1/06","18:20:00",3,"KS",20,14,0,0,0,0,0,38.18,-99.12,38.18,-99.12,0.3,20,1,1,1,145,0,0,0,0
"48401","208",2006,4,1,"4/1/06","19:20:00",3,"KS",20,15,1,0,0,0,0,37.38,-98.85,37.48,-98.78,12.8,300,1,1,1,7,151,0,0,0
"48402","209",2006,4,1,"4/1/06","20:20:00",3,"KS",20,16,2,0,0,0,0,37.68,-98.63,37.73,-98.57,4.9,200,1,1,1,151,0,0,0,0
"48403","210",2006,4,1,"4/1/06","23:16:00",3,"OK",40,8,1,7,0,0.25,0,36.18,-95.9,36.2,-95.88,0.4,80,1,1,1,143,0,0,0,0
"48404","211",2006,4,2,"4/2/06","14:47:00",3,"IA",19,5,0,0,0,0,0,40.72,-92.45,40.72,-92.45,0.2,30,1,1,1,51,0,0,0,0
"48405","212",2006,4,2,"4/2/06","14:57:00",3,"IA",19,6,0,0,0,0,0,40.75,-92.27,40.75,-92.27,0.1,25,1,1,1,51,0,0,0,0
"48406","213",2006,4,2,"4/2/06","15:03:00",3,"IA",19,7,2,0,0,0.03,0,40.75,-92,40.78,-91.95,3,100,1,1,1,177,0,0,0,0
"48407","214",2006,4,2,"4/2/06","15:15:00",3,"IA",19,8,1,0,0,0.01,0,40.8,-91.92,40.82,-91.88,2,50,1,1,1,177,0,0,0,0
"48408","215",2006,4,2,"4/2/06","15:18:00",3,"IA",19,9,1,0,0,0.01,0,40.92,-91.98,40.92,-91.98,0.3,50,1,1,1,101,0,0,0,0
"48409","216",2006,4,2,"4/2/06","15:19:00",3,"IA",19,10,1,0,0,0.01,0,40.87,-91.82,40.9,-91.78,3,50,1,1,1,177,0,0,0,0
"48410","217",2006,4,2,"4/2/06","15:25:00",3,"MO",29,62,2,0,0,0,0,39.53,-91.63,39.57,-91.63,3.5,350,1,1,1,173,0,0,0,0
"48411","218",2006,4,2,"4/2/06","15:46:00",3,"IA",19,11,2,0,0,0.03,0,41.3,-91.7,41.3,-91.7,1,75,1,1,1,183,0,0,0,0
"48412","219",2006,4,2,"4/2/06","15:59:00",3,"AR",5,12,1,0,0,0.1,0,36.22,-91.38,36.23,-91.2,9.5,100,1,1,1,135,75,0,0,0
"48413","221",2006,4,2,"4/2/06","16:00:00",3,"MO",29,63,0,0,0,0,0,37.85,-90.55,37.85,-90.55,0.1,50,1,1,1,187,0,0,0,0
"48414","220",2006,4,2,"4/2/06","16:00:00",3,"IA",19,12,1,0,0,0.01,0,41.45,-91.62,41.45,-91.62,0.1,50,1,1,1,183,0,0,0,0
"48415","222",2006,4,2,"4/2/06","16:05:00",3,"MO",29,64,0,0,0,0,0,37.87,-90.25,37.87,-90.22,2,40,1,1,1,186,0,0,0,0
"48416","223",2006,4,2,"4/2/06","16:06:00",3,"IA",19,13,0,0,0,0,0,41.48,-93.45,41.48,-93.45,0.2,30,1,1,1,181,0,0,0,0
"48417","226",2006,4,2,"4/2/06","16:15:00",3,"IL",17,25,2,11,1,0,0,38.57,-90,38.6,-89.95,7,100,1,1,1,163,0,0,0,0
"48418","225",2006,4,2,"4/2/06","16:15:00",3,"IL",17,24,0,0,0,0,0,39.12,-90.12,39.12,-90.08,2,30,1,1,1,117,0,0,0,0
"48419","224",2006,4,2,"4/2/06","16:15:00",3,"IL",17,23,0,0,0,0,0,39.13,-90.08,39.15,-90.08,0.5,30,1,1,1,117,0,0,0,0
"48420","227",2006,4,2,"4/2/06","16:16:00",3,"IL",17,26,0,0,0,0,0,40.68,-90.98,40.68,-90.98,0,25,1,1,1,71,0,0,0,0
"48421","228",2006,4,2,"4/2/06","16:20:00",3,"IL",17,27,1,0,0,0.15,0,40.5,-90.87,40.6,-90.68,12,233,1,1,1,109,0,0,0,0
"48422","229",2006,4,2,"4/2/06","16:21:00",3,"IL",17,28,0,0,0,0,0,38.95,-90,39.07,-89.73,16,50,1,1,1,119,117,0,0,0
"48423","230",2006,4,2,"4/2/06","16:30:00",3,"IL",17,29,1,0,0,0,0,38.72,-89.7,38.73,-89.67,2,100,1,1,1,119,0,0,0,0
"48424","231",2006,4,2,"4/2/06","16:31:00",3,"IA",19,14,0,0,0,0,0,41.55,-93.37,41.55,-93.37,0.2,30,1,1,1,153,0,0,0,0
"48425","232",2006,4,2,"4/2/06","16:35:00",3,"IL",17,30,0,0,0,0,0,39.17,-89.83,39.17,-89.83,0.1,20,1,1,1,117,0,0,0,0
"48426","233",2006,4,2,"4/2/06","16:37:00",3,"AR",5,13,3,177,2,86,0,36.22,-90.97,36.18,-89.65,77,880,2,0,1,0,0,0,0,0
"48427","234",2006,4,2,"4/2/06","16:41:00",3,"IL",17,31,0,0,0,0,0,39.08,-89.6,39.08,-89.62,1,50,1,1,1,135,0,0,0,0
"48428","235",2006,4,2,"4/2/06","16:46:00",3,"IL",17,32,1,0,0,0,0,39.63,-89.9,39.63,-89.9,0.5,200,1,1,1,167,0,0,0,0
"48429","236",2006,4,2,"4/2/06","16:49:00",3,"IL",17,33,1,0,0,0,0,39.75,-89.9,39.77,-89.88,2,100,1,1,1,167,0,0,0,0
"48430","237",2006,4,2,"4/2/06","16:50:00",3,"IL",17,34,2,0,0,0,0,39.15,-89.48,39.37,-89.1,20,200,1,1,1,135,0,0,0,0
"48431","239",2006,4,2,"4/2/06","16:56:00",3,"IL",17,36,1,0,0,0,0,39.7,-89.7,39.7,-89.67,1,100,1,1,1,167,0,0,0,0
"48432","238",2006,4,2,"4/2/06","16:56:00",3,"IL",17,35,1,0,0,0,0,39.43,-89.57,39.47,-89.53,2.2,100,1,1,1,135,21,0,0,0
"48433","240",2006,4,2,"4/2/06","16:58:00",3,"IL",17,37,1,0,0,0,0,39.8,-89.65,39.8,-89.65,1,100,1,1,1,167,0,0,0,0
"48434","241",2006,4,2,"4/2/06","16:59:00",3,"IL",17,38,0,0,0,0,0,39.57,-89.62,39.58,-89.58,1.3,50,1,1,1,167,0,0,0,0
"48435","242",2006,4,2,"4/2/06","17:00:00",3,"AR",5,14,2,0,0,0,0,35.27,-91.8,35.32,-91.75,6.3,100,1,1,1,145,0,0,0,0
"48436","243",2006,4,2,"4/2/06","17:06:00",3,"IL",17,39,1,0,0,0,0,39.8,-89.65,39.8,-89.65,0.8,50,1,1,1,167,0,0,0,0
"48437","244",2006,4,2,"4/2/06","17:08:00",3,"IL",17,40,1,1,0,0,0,39.52,-89.4,39.57,-89.3,6.3,300,1,1,1,21,0,0,0,0
"48438","245",2006,4,2,"4/2/06","17:13:00",3,"IL",17,41,1,1,0,0,0,39.83,-89.5,39.82,-89.52,1.5,100,1,1,1,167,0,0,0,0
"48439","246",2006,4,2,"4/2/06","17:14:00",3,"IL",17,42,1,0,0,0,0,39.32,-89.13,39.38,-89.07,6,150,1,1,1,173,21,0,0,0
"48440","247",2006,4,2,"4/2/06","17:17:00",3,"IL",17,43,0,0,0,0,0,39.58,-89.25,39.58,-89.25,0.1,50,1,1,1,21,0,0,0,0
"48441","248",2006,4,2,"4/2/06","17:20:00",3,"IL",17,44,1,0,0,0,0,39.52,-89.05,39.52,-89.05,1,100,1,1,1,21,0,0,0,0
"48442","249",2006,4,2,"4/2/06","17:22:00",3,"IL",17,45,0,0,0,0,0,40.08,-89.75,40.08,-89.75,0.3,40,1,1,1,129,0,0,0,0
"48443","250",2006,4,2,"4/2/06","17:29:00",3,"AR",5,15,3,5,0,5.03,0,35.22,-91.05,35.23,-90.4,38,500,1,1,1,147,37,35,0,0
"48444","252",2006,4,2,"4/2/06","17:30:00",3,"IL",17,47,0,0,0,0,0,39.85,-89.15,39.85,-89.15,0.1,30,1,1,1,115,0,0,0,0
"48445","251",2006,4,2,"4/2/06","17:30:00",3,"IL",17,46,2,0,0,0,0,39.68,-89.02,39.7,-88.92,4.5,300,1,1,1,115,0,0,0,0
"48446","253",2006,4,2,"4/2/06","17:32:00",3,"IL",17,48,0,0,0,0,0,40.12,-89.33,40.13,-89.32,1,80,1,1,1,107,0,0,0,0
"48447","255",2006,4,2,"4/2/06","17:36:00",3,"IL",17,50,0,0,0,0,0,40.05,-89.2,40.07,-89.18,2.5,50,1,1,1,107,0,0,0,0
"48448","254",2006,4,2,"4/2/06","17:36:00",3,"IL",17,49,1,3,0,0,0,39.77,-89,39.83,-88.95,7.5,150,1,1,1,115,0,0,0,0
"48449","256",2006,4,2,"4/2/06","17:42:00",3,"IL",17,51,0,0,0,0,0,39.32,-88.45,39.32,-88.45,0.8,100,1,1,1,35,0,0,0,0
"48450","257",2006,4,2,"4/2/06","17:43:00",3,"MO",29,66,0,0,0,0.02,0,36.92,-89.58,36.92,-89.57,1.5,50,1,1,1,201,0,0,0,0
"48451","258",2006,4,2,"4/2/06","18:01:00",3,"IL",17,52,0,0,0,0,0,40.15,-88.73,40.15,-88.73,0.1,30,1,1,1,39,0,0,0,0
"48452","259",2006,4,2,"4/2/06","18:08:00",3,"IL",17,53,0,0,0,0,0,40.55,-88.9,40.55,-88.9,0.1,30,1,1,1,113,0,0,0,0
"48453","260",2006,4,2,"4/2/06","18:12:00",3,"IL",17,54,0,0,0,0,0,40.63,-89,40.65,-89.03,0.5,50,1,1,1,113,203,0,0,0
"48454","261",2006,4,2,"4/2/06","18:13:00",3,"IL",17,55,1,0,0,0,0,40.38,-88.63,40.4,-88.63,1,50,1,1,1,113,0,0,0,0
"48455","262",2006,4,2,"4/2/06","18:15:00",3,"IL",17,56,0,0,0,0,0,40.12,-88.25,40.12,-88.25,0.1,30,1,1,1,19,0,0,0,0
"48456","263",2006,4,2,"4/2/06","18:22:00",3,"IL",17,57,0,0,0,0,0,40.75,-88.93,40.78,-88.95,2.6,50,1,1,1,113,105,0,0,0
"48457","264",2006,4,2,"4/2/06","18:25:00",3,"IL",17,58,0,0,0,0,0,40.23,-88.05,40.23,-88.05,0.3,50,1,1,1,19,0,0,0,0
"48458","265",2006,4,2,"4/2/06","18:31:00",3,"KY",21,7,0,0,0,0,0,37,-88.83,37,-88.83,0.1,30,1,1,1,7,0,0,0,0
"48459","266",2006,4,2,"4/2/06","18:32:00",3,"TN",47,1,3,70,16,20,0,36.12,-89.52,36.13,-89.2,18,880,1,1,1,45,0,0,0,0
"48460","267",2006,4,2,"4/2/06","19:07:00",3,"IN",18,4,1,0,0,0.1,0,38.73,-86.47,38.73,-86.47,0.5,100,1,1,1,93,0,0,0,0
"48461","268",2006,4,2,"4/2/06","19:09:00",3,"TN",47,2,3,44,6,26.54,0,36.07,-89.03,36.07,-88.48,31,880,1,1,1,53,183,17,0,0
"48462","269",2006,4,2,"4/2/06","19:25:00",3,"IN",18,5,1,0,0,0.05,0,40.23,-86.87,40.22,-86.87,0.5,100,1,1,1,157,0,0,0,0
"48463","270",2006,4,2,"4/2/06","19:37:00",3,"IN",18,6,1,0,0,0.2,0,38.97,-85.9,38.97,-85.9,0.5,100,1,1,1,71,0,0,0,0
"48464","271",2006,4,2,"4/2/06","19:43:00",3,"TN",47,3,3,6,2,15,0,36.18,-89.05,36.13,-88.97,8,880,1,1,1,53,0,0,0,0
"48465","272",2006,4,2,"4/2/06","19:50:00",3,"KY",21,8,3,28,0,37.5,0,36.9,-87.63,36.93,-87.1,29.7,700,1,1,1,47,219,0,0,0
"48466","273",2006,4,2,"4/2/06","20:15:00",3,"KY",21,9,1,0,0,0,0,38.25,-85.23,38.25,-85.2,2,150,1,1,1,211,0,0,0,0
"48467","274",2006,4,2,"4/2/06","20:45:00",3,"TN",47,4,1,2,0,0.2,0,35.35,-89.52,35.35,-89.52,0.5,30,1,1,1,47,0,0,0,0
"48468","275",2006,4,2,"4/2/06","20:56:00",3,"TN",47,5,1,0,0,0.01,0,36.03,-88.13,36.03,-88.13,0.2,20,1,1,1,5,0,0,0,0
"48469","276",2006,4,2,"4/2/06","21:25:00",3,"TN",47,6,2,0,0,0.4,0,35.6,-89.3,35.6,-89.28,0.8,30,1,1,1,75,0,0,0,0
"48470","277",2006,4,2,"4/2/06","21:30:00",3,"KY",21,10,1,0,0,0,0,36.97,-86.92,36.95,-86.88,2,100,1,1,1,141,0,0,0,0
"48471","278",2006,4,4,"4/4/06","20:05:00",3,"ID",16,2,0,0,0,0,0,43.88,-112.6,43.88,-112.6,0.4,25,1,1,1,51,0,0,0,0
"48472","279",2006,4,6,"4/6/06","14:49:00",3,"OK",40,9,0,0,0,0,0,36.48,-96.6,36.48,-96.6,0.1,40,1,1,1,113,0,0,0,0
"48473","280",2006,4,6,"4/6/06","14:53:00",3,"KS",20,17,1,0,0,0.07,0,38.93,-97.43,38.97,-97.42,2.6,200,1,1,1,169,143,0,0,0
"48474","281",2006,4,6,"4/6/06","15:03:00",3,"KS",20,18,1,0,0,0.03,0,39.07,-97.35,39.1,-97.33,2.5,200,1,1,1,41,0,0,0,0
"48475","282",2006,4,6,"4/6/06","15:13:00",3,"KS",20,19,0,0,0,0,0,39.18,-97.25,39.2,-97.23,1,100,1,1,1,27,0,0,0,0
"48476","283",2006,4,6,"4/6/06","15:14:00",3,"KS",20,20,0,0,0,0.03,0,39.22,-97.25,39.27,-97.2,4,100,1,1,1,27,0,0,0,0
"48477","284",2006,4,6,"4/6/06","15:40:00",3,"KS",20,21,1,0,0,0.1,0,39.38,-97.15,39.48,-97.15,9,880,1,1,1,27,0,0,0,0
"48478","285",2006,4,6,"4/6/06","16:20:00",3,"KS",20,22,2,0,0,0.75,0,39.78,-96.87,40.02,-96.82,17.3,440,2,0,1,0,0,0,0,0
"48479","286",2006,4,6,"4/6/06","17:30:00",3,"NE",31,6,0,0,0,0.06,0,40.38,-96.5,40.45,-96.5,5.5,200,1,1,1,67,0,0,0,0
"48480","287",2006,4,6,"4/6/06","18:05:00",3,"OK",40,10,1,12,0,0.24,0,36.97,-95.23,37.05,-95.02,11.5,40,2,0,1,0,0,0,0,0
"48481","288",2006,4,6,"4/6/06","18:18:00",3,"OK",40,11,0,0,0,0,0,35.27,-95.38,35.27,-95.38,0.1,40,1,1,1,61,0,0,0,0
"48482","289",2006,4,6,"4/6/06","18:46:00",3,"KS",20,24,1,0,0,0.1,0,37.23,-94.63,37.3,-94.57,5,250,2,0,1,0,0,0,0,0
"48483","290",2006,4,6,"4/6/06","20:55:00",3,"AR",5,16,0,0,0,0,0,36.05,-93.13,36.07,-93.12,1.7,50,1,1,1,101,0,0,0,0
"48484","291",2006,4,7,"4/7/06","11:40:00",3,"TN",47,7,0,0,0,0.05,0,36.18,-88.15,36.18,-88.12,1.1,10,1,1,1,5,0,0,0,0
"48485","292",2006,4,7,"4/7/06","12:05:00",3,"TN",47,8,0,0,0,0.01,0,36.17,-87.83,36.17,-87.83,0.2,20,1,1,1,85,0,0,0,0
"48486","293",2006,4,7,"4/7/06","12:10:00",3,"TN",47,9,0,0,0,0.001,0,36.18,-87.75,36.18,-87.75,0.2,20,1,1,1,85,0,0,0,0
"48487","294",2006,4,7,"4/7/06","12:30:00",3,"TN",47,10,3,0,0,6,0,36.28,-87.28,36.28,-87.07,18.8,880,1,1,1,43,21,0,0,0
"48488","295",2006,4,7,"4/7/06","12:34:00",3,"TN",47,11,2,5,0,2,0,35.8,-88.4,35.87,-88.3,9,100,1,1,1,77,17,0,0,0
"48489","296",2006,4,7,"4/7/06","12:40:00",3,"TN",47,12,1,0,0,0.04,0,35.43,-88.33,35.43,-88.28,3.5,100,1,1,1,77,0,0,0,0
"48490","297",2006,4,7,"4/7/06","12:53:00",3,"TN",47,13,2,0,0,0.25,0,35.88,-88.18,35.88,-88.02,6,50,1,1,1,5,0,0,0,0
"48491","298",2006,4,7,"4/7/06","13:05:00",3,"TN",47,14,1,0,0,0.1,0,35.92,-87.92,35.93,-87.83,4.5,50,1,1,1,85,0,0,0,0
"48492","299",2006,4,7,"4/7/06","13:08:00",3,"TN",47,15,3,128,7,79,0,36.32,-86.77,36.4,-86.37,22.7,880,1,1,1,37,165,0,0,0
"48493","300",2006,4,7,"4/7/06","13:43:00",3,"TN",47,16,0,0,0,0,0,35.58,-87.53,35.58,-87.53,0.3,100,1,1,1,101,0,0,0,0
"48494","301",2006,4,7,"4/7/06","14:04:00",3,"KY",21,11,2,4,0,1.58,0,36.9,-85.82,36.9,-85.7,8.1,250,1,1,1,9,169,0,0,0
"48495","302",2006,4,7,"4/7/06","14:35:00",3,"LA",22,4,0,0,0,0.07,0,32.8,-92.3,32.83,-92.2,6.8,250,1,1,1,111,0,0,0,0
"48496","303",2006,4,7,"4/7/06","15:14:00",3,"IN",18,7,1,0,0,0.04,0,40.87,-84.97,40.85,-84.97,0.8,100,1,1,1,1,0,0,0,0
"48497","304",2006,4,7,"4/7/06","15:36:00",3,"MS",28,12,0,0,0,0,0,33.38,-90.45,33.4,-90.38,3,50,1,1,1,83,0,0,0,0
"48498","306",2006,4,7,"4/7/06","15:45:00",3,"IN",18,8,1,0,0,0.12,0,38.32,-87.12,38.32,-87.1,0.7,75,1,1,1,125,0,0,0,0
"48499","305",2006,4,7,"4/7/06","15:45:00",3,"TN",47,17,1,0,2,0.5,0,35.83,-85.97,35.83,-85.72,11,150,1,1,1,177,0,0,0,0
"48500","307",2006,4,7,"4/7/06","15:53:00",3,"MS",28,13,0,0,0,0.1,0,33.37,-91,33.37,-91,1,50,1,1,1,151,0,0,0,0
"48501","308",2006,4,7,"4/7/06","15:56:00",3,"MS",28,14,0,0,0,0.03,0,34.32,-89.1,34.33,-89.05,6,30,1,1,1,115,0,0,0,0
"48502","309",2006,4,7,"4/7/06","16:43:00",3,"MS",28,15,0,0,0,0,0,33.3,-90.55,33.32,-90.53,1,30,1,1,1,53,0,0,0,0
"48503","310",2006,4,7,"4/7/06","16:46:00",3,"TN",47,18,1,4,0,4,0,35.92,-85.08,35.95,-84.98,6.2,150,1,1,1,35,0,0,0,0
"48504","311",2006,4,7,"4/7/06","16:50:00",3,"AL",1,19,0,0,0,0.02,0,34.75,-87.97,34.75,-87.97,0.1,50,1,1,1,33,0,0,0,0
"48505","312",2006,4,7,"4/7/06","16:52:00",3,"MS",28,16,0,0,0,0,0,33.38,-90.42,33.38,-90.4,1,50,1,1,1,83,0,0,0,0
"48506","313",2006,4,7,"4/7/06","17:14:00",3,"AL",1,20,0,0,0,0,0,34.87,-87.62,34.87,-87.6,0.1,30,1,1,1,77,0,0,0,0
"48507","314",2006,4,7,"4/7/06","17:17:00",3,"TN",47,19,0,0,0,0,0,35.32,-86.52,35.28,-86.5,0.2,30,1,1,1,103,127,0,0,0
"48508","315",2006,4,7,"4/7/06","17:25:00",3,"AL",1,21,1,0,0,0.12,0,34.7,-87.75,34.73,-87.65,8,100,1,1,1,33,0,0,0,0
"48509","316",2006,4,7,"4/7/06","17:28:00",3,"TN",47,20,1,0,1,0.1,0,35.58,-85.92,35.58,-85.92,4,100,1,1,1,177,0,0,0,0
"48510","317",2006,4,7,"4/7/06","17:30:00",3,"TN",47,21,0,0,0,0.001,0,35.22,-86.47,35.22,-86.45,0.5,50,1,1,1,103,0,0,0,0
"48511","318",2006,4,7,"4/7/06","17:55:00",3,"AL",1,22,1,0,0,0.07,0,34.67,-87.7,34.7,-87.52,10,100,1,1,1,33,0,0,0,0
"48512","319",2006,4,7,"4/7/06","18:02:00",3,"KY",21,12,1,0,0,0.04,0,37.38,-87.15,37.38,-87.12,1.7,150,1,1,1,177,0,0,0,0
"48513","320",2006,4,7,"4/7/06","18:05:00",3,"AL",1,23,1,0,0,0.01,0,34.88,-87.1,34.88,-87.08,0.7,200,1,1,1,83,0,0,0,0
"48514","321",2006,4,7,"4/7/06","18:35:00",3,"MS",28,17,0,0,0,0.01,0,33.95,-89,33.95,-89,0.2,15,1,1,1,17,0,0,0,0
