"","om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
"42822","482",2002,3,19,"3/19/02","19:15:00",3,"TX",48,10,0,0,0,0.5,0,29.32,-98.8,29.32,-98.8,0.5,20,1,1,1,29,0,0,0,0
"42823","483",2002,3,19,"3/19/02","19:17:00",3,"TX",48,11,0,0,0,0.5,0,29.32,-98.8,29.32,-98.8,0.5,20,1,1,1,29,0,0,0,0
"42824","484",2002,3,19,"3/19/02","19:17:00",3,"TX",48,12,1,0,0,0.5,0,29.32,-98.8,29.32,-98.8,0.5,20,1,1,1,29,0,0,0,0
"42825","485",2002,3,19,"3/19/02","19:19:00",3,"TX",48,13,1,0,0,0.5,0,29.32,-98.8,29.32,-98.78,1,50,1,1,1,29,0,0,0,0
"42826","486",2002,3,19,"3/19/02","19:20:00",3,"TX",48,14,2,30,0,2,0,29.25,-98.68,29.27,-98.7,1.5,50,1,1,1,29,0,0,0,0
"42827","487",2002,3,19,"3/19/02","19:25:00",3,"TX",48,15,1,0,0,1,0,29.23,-98.58,29.22,-98.58,0.5,60,1,1,1,29,0,0,0,0
"42828","13",2002,3,20,"3/20/02","12:15:00",3,"LA",22,1,0,0,0,0.04,0,30,-90.72,30,-90.72,0.2,20,1,1,1,93,0,0,0,0
"42829","15",2002,3,24,"3/24/02","18:55:00",3,"HI",15,1,0,0,0,0.06,0,22.12,-159.3,22.12,-159.3,1,30,1,1,1,7,0,0,0,0
"42830","11",2002,3,29,"3/29/02","17:08:00",3,"AR",5,1,0,0,0,0,0,35.68,-90.53,35.68,-90.53,0.2,10,1,1,1,111,0,0,0,0
"42831","14",2002,3,29,"3/29/02","17:45:00",3,"KY",21,2,0,0,0,0.001,0,37.48,-83.35,37.48,-83.35,0.1,20,1,1,1,25,0,0,0,0
"42832","16",2002,3,29,"3/29/02","22:05:00",3,"TX",48,16,0,0,0,0,0,32.22,-99.8,32.22,-99.8,0.2,20,1,1,1,441,0,0,0,0
"42833","17",2002,3,29,"3/29/02","23:20:00",3,"AL",1,1,1,0,0,1.4,0,34.25,-86.45,34.25,-86.28,8.7,500,1,1,1,95,0,0,0,0
"42834","488",2002,3,30,"3/30/02","12:51:00",3,"TX",48,26,0,0,0,0.001,0,31.25,-96.73,31.27,-96.73,0.7,75,1,1,1,145,0,0,0,0
"42835","473",2002,3,30,"3/30/02","13:06:00",3,"TX",48,20,1,0,0,0.03,0,31.92,-100.2,31.95,-100.17,3,85,1,1,1,399,0,0,0,0
"42836","489",2002,3,30,"3/30/02","13:21:00",3,"TX",48,27,2,0,0,0.25,0,31.4,-96.58,31.45,-96.47,7,440,1,1,1,293,0,0,0,0
"42837","474",2002,3,30,"3/30/02","13:45:00",3,"TX",48,21,1,0,0,0,0,31.9,-100.18,31.92,-100.2,0.5,100,1,1,1,399,0,0,0,0
"42838","490",2002,3,30,"3/30/02","13:55:00",3,"TX",48,28,0,0,0,0.004,0,31.5,-96.37,31.57,-96.28,3.5,30,1,1,1,293,161,0,0,0
"42839","475",2002,3,30,"3/30/02","14:17:00",3,"TX",48,22,0,0,0,0,0,32.1,-99.75,32.1,-99.75,0.2,20,1,1,1,441,0,0,0,0
"42840","476",2002,3,30,"3/30/02","14:17:00",3,"TX",48,23,0,0,0,0,0,32.1,-99.75,32.1,-99.75,0.2,20,1,1,1,441,0,0,0,0
"42841","477",2002,3,30,"3/30/02","14:40:00",3,"TX",48,24,1,0,0,0,0,32.13,-99.43,32.28,-99.33,9,200,1,1,1,59,0,0,0,0
"42842","478",2002,3,30,"3/30/02","15:10:00",3,"TX",48,25,0,0,0,0,0,32.22,-99.22,32.22,-99.22,0.3,30,1,1,1,59,0,0,0,0
"42843","491",2002,3,30,"3/30/02","15:52:00",3,"TX",48,29,0,0,0,0.01,0,31.92,-98.18,31.92,-98.17,1.2,40,1,1,1,193,0,0,0,0
"42844","492",2002,3,30,"3/30/02","15:59:00",3,"TX",48,30,1,0,0,0.05,0,32.15,-98.97,32.17,-98.97,1,100,1,1,1,133,0,0,0,0
"42845","493",2002,3,30,"3/30/02","16:05:00",3,"TX",48,31,0,0,0,0.07,0,31.98,-98.03,32,-98.02,2.5,100,1,1,1,193,0,0,0,0
"42846","494",2002,3,30,"3/30/02","16:10:00",3,"TX",48,32,0,0,0,0,0,32.17,-99.03,32.17,-99.03,0.1,30,1,1,1,133,0,0,0,0
"42847","495",2002,3,30,"3/30/02","16:20:00",3,"TX",48,33,0,0,0,0,0,32.13,-97.92,32.13,-97.92,0.1,30,1,1,1,143,0,0,0,0
"42848","496",2002,3,30,"3/30/02","16:24:00",3,"TX",48,34,0,0,0,0,0,31.62,-95.57,31.62,-95.57,0.1,30,1,1,1,1,0,0,0,0
"42849","468",2002,3,30,"3/30/02","16:42:00",3,"TX",48,19,1,0,0,0,0,31.67,-95.3,31.92,-94.78,33,150,1,1,1,73,401,0,0,0
"42850","597",2002,3,30,"3/30/02","17:30:00",3,"TX",48,36,0,0,0,0,0,29.4,-95.98,29.4,-95.98,0.5,20,1,1,1,481,0,0,0,0
"42851","596",2002,3,30,"3/30/02","17:36:00",3,"TX",48,35,0,0,0,0.15,0,29.5,-95.93,29.5,-95.93,0.5,30,1,1,1,157,0,0,0,0
"42852","598",2002,3,30,"3/30/02","17:40:00",3,"TX",48,37,0,0,0,0.05,0,29.32,-96.1,29.32,-96.1,0.5,50,1,1,1,481,0,0,0,0
"42853","9",2002,3,30,"3/30/02","18:15:00",3,"TX",48,17,0,0,0,0,0,31.72,-94.93,31.73,-94.88,3,50,1,1,1,347,0,0,0,0
"42854","467",2002,3,30,"3/30/02","18:50:00",3,"TX",48,18,3,6,0,6.22,0,31.1,-94.77,31.45,-94.12,49,440,1,1,1,373,5,347,405,0
"42855","600",2002,3,30,"3/30/02","19:15:00",3,"TX",48,38,0,0,0,0.02,0,29.35,-95.78,29.35,-95.78,0.5,30,1,1,1,157,0,0,0,0
"42856","601",2002,3,30,"3/30/02","20:09:00",3,"TX",48,39,3,0,0,0.35,0,29.62,-95.02,29.63,-95,0.7,60,1,1,1,201,0,0,0,0
"42857","12",2002,3,31,"3/31/02","10:40:00",3,"LA",22,2,1,0,0,0.07,0,29.48,-90.72,29.5,-90.62,0.5,30,1,1,1,109,0,0,0,0
"42858","21",2002,4,3,"4/3/02","11:32:00",3,"FL",12,2,0,0,0,0,0,27.47,-81.78,27.48,-81.77,0.5,33,1,1,1,49,0,0,0,0
"42859","540",2002,4,7,"4/7/02","13:46:00",3,"TX",48,46,0,0,0,0,0,30.62,-101.3,30.62,-101.3,0.5,50,1,1,1,105,0,0,0,0
"42860","541",2002,4,7,"4/7/02","14:03:00",3,"TX",48,47,0,0,0,0,0,30.58,-101.2,30.58,-101.2,0.5,50,1,1,1,105,0,0,0,0
"42861","542",2002,4,7,"4/7/02","14:33:00",3,"TX",48,48,0,0,0,0,0,33.18,-99.35,33.18,-99.35,0.2,20,1,1,1,447,0,0,0,0
"42862","543",2002,4,7,"4/7/02","14:34:00",3,"TX",48,49,2,0,0,0.01,0,33.18,-99.33,33.23,-99.25,7,1500,1,1,1,447,0,0,0,0
"42863","544",2002,4,7,"4/7/02","14:50:00",3,"TX",48,50,0,0,0,0,0,33.23,-99.25,33.23,-99.25,0.2,20,1,1,1,447,0,0,0,0
"42864","497",2002,4,7,"4/7/02","15:10:00",3,"TX",48,44,0,0,0,0,0,29.52,-101.02,29.53,-101,0.2,30,1,1,1,465,0,0,0,0
"42865","498",2002,4,7,"4/7/02","15:40:00",3,"TX",48,45,0,0,0,0,0,29.35,-100.9,29.35,-100.9,0.2,30,1,1,1,465,0,0,0,0
"42866","22",2002,4,7,"4/7/02","16:20:00",3,"TX",48,40,0,0,0,0,0,29.32,-100.15,29.32,-100.2,3,50,1,1,1,271,0,0,0,0
"42867","23",2002,4,7,"4/7/02","17:15:00",3,"TX",48,41,0,0,0,0,0,29.22,-100.1,29.22,-100.1,0.2,20,1,1,1,463,0,0,0,0
"42868","24",2002,4,7,"4/7/02","18:40:00",3,"TX",48,42,2,0,0,0.2,0,29.12,-99.17,29.13,-99.18,1,100,1,1,1,325,0,0,0,0
"42869","25",2002,4,7,"4/7/02","19:00:00",3,"TX",48,43,1,0,0,0.01,0,29.05,-98.88,29.05,-98.88,0.1,20,1,1,1,163,0,0,0,0
"42870","506",2002,4,11,"4/11/02","16:19:00",3,"KS",20,1,0,0,0,0,0,37.77,-98,37.75,-97.97,2,220,1,1,1,155,0,0,0,0
"42871","506",2002,4,11,"4/11/02","16:35:00",3,"KS",20,2,0,0,0,0,0,37.73,-97.93,37.72,-97.98,1,110,1,1,1,95,0,0,0,0
"42872","507",2002,4,11,"4/11/02","17:00:00",3,"KS",20,3,0,0,0,0,0,38.08,-97.38,38.08,-97.38,0.5,110,1,1,1,79,0,0,0,0
"42873","513",2002,4,11,"4/11/02","21:52:00",3,"OK",40,1,0,0,0,0,0,36.62,-97.48,36.57,-97.42,2.1,25,1,1,1,47,53,103,0,0
"42874","44",2002,4,13,"4/13/02","18:06:00",3,"TX",48,51,0,0,0,0.01,0,30.9,-99.2,30.9,-99.18,0.5,50,1,1,1,319,0,0,0,0
"42875","524",2002,4,16,"4/16/02","16:42:00",3,"TX",48,52,0,0,0,0.01,0,32.63,-97.28,32.63,-97.28,1.6,100,1,1,1,439,0,0,0,0
"42876","525",2002,4,16,"4/16/02","16:49:00",3,"TX",48,53,0,0,0,0.002,0,32.75,-97.35,32.75,-97.35,0.6,50,1,1,1,439,0,0,0,0
"42877","526",2002,4,16,"4/16/02","16:52:00",3,"TX",48,54,0,0,0,0.01,0,32.75,-97.35,32.75,-97.35,0.8,70,1,1,1,439,0,0,0,0
"42878","527",2002,4,16,"4/16/02","16:59:00",3,"TX",48,55,3,0,0,0.25,0,32.75,-97.35,32.75,-97.35,2.1,80,1,1,1,439,0,0,0,0
"42879","528",2002,4,16,"4/16/02","17:56:00",3,"TX",48,56,0,0,0,0,0,32.3,-97.17,32.3,-97.17,1.1,70,1,1,1,251,0,0,0,0
"42880","529",2002,4,16,"4/16/02","18:07:00",3,"TX",48,57,0,0,0,0,0,32.3,-97.13,32.3,-97.13,0.5,40,1,1,1,251,0,0,0,0
"42881","530",2002,4,16,"4/16/02","18:11:00",3,"TX",48,58,0,0,0,0,0,32.28,-97.12,32.28,-97.12,1,100,1,1,1,251,0,0,0,0
"42882","531",2002,4,16,"4/16/02","18:14:00",3,"TX",48,59,0,0,0,0,0,32.28,-97.2,32.28,-97.2,1,40,1,1,1,251,0,0,0,0
"42883","532",2002,4,16,"4/16/02","18:31:00",3,"TX",48,60,1,0,0,0.01,0,32.35,-97.07,32.33,-97.02,2.3,200,1,1,1,139,0,0,0,0
"42884","533",2002,4,16,"4/16/02","18:50:00",3,"TX",48,61,0,0,0,0.003,0,32.38,-96.95,32.38,-96.93,0.4,75,1,1,1,139,0,0,0,0
"42885","534",2002,4,16,"4/16/02","19:01:00",3,"TX",48,62,0,0,0,0.01,0,32.33,-96.85,32.35,-96.8,0.2,70,1,1,1,139,0,0,0,0
"42886","39",2002,4,16,"4/16/02","19:18:00",3,"OK",40,3,1,0,0,0.03,0,34.38,-96.17,34.4,-96.13,3,100,1,1,1,5,0,0,0,0
"42887","535",2002,4,16,"4/16/02","19:25:00",3,"TX",48,63,0,0,0,0,0,32.3,-96.98,32.3,-96.98,0.4,60,1,1,1,139,0,0,0,0
"42888","34",2002,4,16,"4/16/02","20:15:00",3,"OK",40,2,0,0,0,0,0,34.45,-95.73,34.45,-95.73,0.3,25,1,1,1,127,0,0,0,0
"42889","78",2002,4,17,"4/17/02","17:29:00",3,"IA",19,2,0,0,0,0,0,41.68,-95.8,41.7,-95.75,2,25,1,1,1,85,0,0,0,0
"42890","518",2002,4,17,"4/17/02","21:15:00",3,"OK",40,6,1,0,0,0.04,0,35.52,-99.37,35.52,-99.37,0.3,50,1,1,1,9,0,0,0,0
"42891","499",2002,4,17,"4/17/02","21:40:00",3,"IA",19,3,0,0,0,0.001,0,41.9,-94.68,41.9,-94.68,0.5,40,1,1,1,27,0,0,0,0
"42892","517",2002,4,17,"4/17/02","22:33:00",3,"OK",40,5,3,0,0,0.03,0,36.1,-99.08,36.2,-99.07,8,600,1,1,1,43,153,0,0,0
"42893","500",2002,4,17,"4/17/02","22:45:00",3,"IA",19,4,0,0,0,0.001,0,41.88,-93.88,41.88,-93.88,0.3,35,1,1,1,15,0,0,0,0
"42894","515",2002,4,17,"4/17/02","23:27:00",3,"OK",40,4,2,1,0,0.11,0,36.43,-98.73,36.78,-98.42,34,1500,1,1,1,93,151,3,0,0
"42895","519",2002,4,18,"4/18/02","0:39:00",3,"OK",40,7,0,0,0,0,0,36.7,-98.35,36.72,-98.33,0.8,75,1,1,1,3,0,0,0,0
"42896","587",2002,4,18,"4/18/02","15:49:00",3,"WI",55,2,0,0,0,0,0,45.53,-89.78,45.53,-89.78,0.1,25,1,1,1,69,0,0,0,0
"42897","588",2002,4,18,"4/18/02","15:57:00",3,"WI",55,3,0,0,0,0,0,45.53,-89.63,45.53,-89.63,0.1,25,1,1,1,85,0,0,0,0
"42898","589",2002,4,18,"4/18/02","16:33:00",3,"WI",55,4,0,0,0,0,0,45.63,-89.33,45.63,-89.33,0.1,25,1,1,1,85,0,0,0,0
"42899","501",2002,4,18,"4/18/02","17:00:00",3,"IA",19,5,0,0,0,0.001,0,42.27,-93.15,42.27,-93.15,0.2,25,1,1,1,83,0,0,0,0
"42900","104",2002,4,18,"4/18/02","17:29:00",3,"WI",55,1,0,0,0,0,0,45.55,-90.47,45.55,-90.47,0.1,40,1,1,1,99,0,0,0,0
"42901","29",2002,4,18,"4/18/02","17:30:00",3,"KS",20,4,0,0,0,0,0,38.4,-97.62,38.4,-97.62,0.5,55,1,1,1,113,0,0,0,0
"42902","502",2002,4,18,"4/18/02","17:30:00",3,"IA",19,6,0,0,0,0.001,0,42.48,-92.63,42.48,-92.63,0.2,30,1,1,1,75,0,0,0,0
"42903","503",2002,4,18,"4/18/02","17:49:00",3,"IA",19,7,0,0,0,0.001,0,41.67,-93.47,41.67,-93.47,0.3,30,1,1,1,153,0,0,0,0
"42904","504",2002,4,18,"4/18/02","17:50:00",3,"IA",19,8,1,0,0,0.01,0,41.73,-93.5,41.67,-93.53,8.5,60,1,1,1,153,0,0,0,0
"42905","505",2002,4,18,"4/18/02","18:08:00",3,"IA",19,9,0,0,0,0.001,0,42.3,-92.57,42.3,-92.57,0.3,30,1,1,1,13,0,0,0,0
"42906","590",2002,4,18,"4/18/02","18:13:00",3,"WI",55,5,1,0,0,1.4,0,44.93,-90.02,44.85,-89.75,14,100,1,1,1,73,0,0,0,0
"42907","591",2002,4,18,"4/18/02","18:32:00",3,"WI",55,6,0,0,0,0,0,44.85,-89.68,44.85,-89.68,0.1,25,1,1,1,73,0,0,0,0
"42908","28",2002,4,18,"4/18/02","18:43:00",3,"IL",17,1,0,0,0,0,0,42.45,-87.8,42.45,-87.8,0.1,20,1,1,1,97,0,0,0,0
"42909","539",2002,4,19,"4/19/02","15:16:00",3,"OH",39,1,0,0,0,0,0,40.88,-81.6,40.97,-81.68,0.2,25,1,1,1,151,169,0,0,0
"42910","37",2002,4,19,"4/19/02","18:08:00",3,"TX",48,64,0,0,0,0,0,33.15,-101.88,33.18,-101.85,2,50,1,1,1,305,0,0,0,0
"42911","35",2002,4,19,"4/19/02","18:27:00",3,"IL",17,2,1,0,0,0,0,39.97,-90.28,39.98,-90.25,2,40,1,1,1,17,0,0,0,0
"42912","56",2002,4,20,"4/20/02","15:20:00",3,"MO",29,1,1,0,0,0.07,0,36.92,-89.33,36.9,-89.32,1.8,100,1,1,1,133,0,0,0,0
"42913","572",2002,4,21,"4/21/02","14:49:00",3,"IL",17,3,3,42,1,4,0,38.35,-88.73,38.35,-88.15,31.5,500,1,1,1,81,191,0,0,0
"42914","31",2002,4,24,"4/24/02","14:55:00",3,"MO",29,2,1,0,0,0,0,37.75,-90.78,37.75,-90.78,1,75,1,1,1,221,0,0,0,0
"42915","573",2002,4,24,"4/24/02","15:13:00",3,"MO",29,8,4,16,0,45,0,37,-91.02,36.8,-90.33,40.5,650,1,1,1,35,23,0,0,0
"42916","32",2002,4,24,"4/24/02","15:45:00",3,"MO",29,3,2,3,0,0,0,37.42,-90.3,37.43,-90.17,9,800,1,1,1,123,0,0,0,0
"42917","59",2002,4,24,"4/24/02","16:13:00",3,"IL",17,4,0,0,0,0,0,37.73,-88.33,37.73,-88.33,0.1,20,1,1,1,59,0,0,0,0
"42918","57",2002,4,24,"4/24/02","16:21:00",3,"MO",29,4,1,0,0,0.002,0,36.83,-90.32,36.83,-90.3,1,40,1,1,1,23,0,0,0,0
"42919","58",2002,4,24,"4/24/02","16:34:00",3,"MO",29,5,0,0,0,0,0,36.78,-90.18,36.78,-90.18,0.1,40,1,1,1,207,0,0,0,0
"42920","60",2002,4,24,"4/24/02","17:16:00",3,"MO",29,6,0,0,0,0,0,36.95,-89.92,36.95,-89.88,0.1,20,1,1,1,207,0,0,0,0
"42921","61",2002,4,24,"4/24/02","17:16:00",3,"IN",18,1,0,0,0,0,0,37.93,-88,37.93,-87.98,0.1,30,1,1,1,129,0,0,0,0
"42922","72",2002,4,24,"4/24/02","19:00:00",3,"MO",29,7,0,0,0,0.01,0,36.23,-89.72,36.23,-89.72,0.3,25,1,1,1,155,0,0,0,0
"42923","76",2002,4,27,"4/27/02","14:06:00",3,"NE",31,1,1,0,0,0,0,40.6,-97.03,40.67,-96.98,4.5,40,1,1,1,151,0,0,0,0
"42924","77",2002,4,27,"4/27/02","14:25:00",3,"NE",31,2,0,0,0,0,0,40.7,-97.05,40.7,-97.05,0.1,20,1,1,1,159,0,0,0,0
"42925","55",2002,4,27,"4/27/02","15:10:00",3,"KS",20,5,0,0,0,0.03,0,39.5,-95.43,39.5,-95.43,0.5,25,1,1,1,5,0,0,0,0
"42926","79",2002,4,27,"4/27/02","15:41:00",3,"IA",19,10,0,0,0,0,0,40.77,-95.83,40.77,-95.83,0,20,1,1,1,71,0,0,0,0
"42927","80",2002,4,27,"4/27/02","15:50:00",3,"IA",19,11,0,0,0,0,0,40.83,-95.8,40.83,-95.8,0,20,1,1,1,71,0,0,0,0
"42928","81",2002,4,27,"4/27/02","15:58:00",3,"IA",19,12,0,0,0,0,0,41,-95.8,41,-95.8,0,20,1,1,1,129,0,0,0,0
"42929","30",2002,4,27,"4/27/02","21:35:00",3,"IL",17,5,1,0,0,0,0,38.53,-89.93,38.55,-89.9,1.7,100,1,1,1,163,0,0,0,0
"42930","71",2002,4,27,"4/27/02","21:40:00",3,"MO",29,10,2,0,0,1.5,0,37.02,-91.98,37.02,-91.95,1.5,100,1,1,1,91,0,0,0,0
"42931","36",2002,4,27,"4/27/02","23:05:00",3,"IL",17,6,1,5,0,0,0,38.65,-88.52,38.63,-88.45,5,200,1,1,1,25,0,0,0,0
"42932","62",2002,4,27,"4/27/02","23:40:00",3,"MO",29,9,3,16,1,4,0,37.22,-90.07,37.27,-90.02,4,200,1,1,1,17,0,0,0,0
"42933","63",2002,4,28,"4/28/02","0:07:00",3,"IL",17,7,2,3,0,3.5,0,37.83,-88.63,37.83,-88.5,7.5,200,1,1,1,165,0,0,0,0
"42934","574",2002,4,28,"4/28/02","0:18:00",3,"IL",17,10,3,10,1,8,0,37.37,-89.33,37.37,-88.98,19.3,400,1,1,1,181,87,0,0,0
"42935","64",2002,4,28,"4/28/02","0:46:00",3,"IL",17,8,2,2,0,0.1,0,37.37,-88.9,37.37,-88.78,7,400,1,1,1,87,0,0,0,0
"42936","66",2002,4,28,"4/28/02","0:59:00",3,"IL",17,9,3,1,0,0.44,0,37.35,-88.72,37.35,-88.3,22,200,1,1,1,151,139,0,0,0
"42937","67",2002,4,28,"4/28/02","1:29:00",3,"MO",29,11,0,0,0,0,0,36.35,-89.6,36.35,-89.6,0.1,70,1,1,1,143,0,0,0,0
"42938","68",2002,4,28,"4/28/02","1:35:00",3,"KY",21,3,1,0,0,0.02,0,37.37,-88.22,37.37,-88.18,2,100,1,1,1,55,0,0,0,0
"42939","69",2002,4,28,"4/28/02","1:39:00",3,"KY",21,4,1,0,0,0.003,0,37.37,-88.03,37.38,-88.02,1,200,1,1,1,55,0,0,0,0
"42940","579",2002,4,28,"4/28/02","1:40:00",3,"TN",47,4,1,0,0,0.75,0,36.38,-89.5,36.4,-89.45,3.5,75,1,1,1,95,0,0,0,0
"42941","575",2002,4,28,"4/28/02","1:49:00",3,"KY",21,5,3,26,0,16.9,0,37.38,-87.88,37.42,-87.47,22,880,1,1,1,55,233,107,0,0
"42942","592",2002,4,28,"4/28/02","2:05:00",3,"IN",18,2,2,19,1,1.55,0,37.85,-86.63,37.87,-86.12,32.3,150,2,0,1,0,0,0,0,0
"42943","593",2002,4,28,"4/28/02","2:40:00",3,"KY",21,7,1,0,0,0.5,0,37.42,-87.08,37.45,-86.92,9.5,100,1,1,1,183,0,0,0,0
"42944","594",2002,4,28,"4/28/02","2:55:00",3,"KY",21,8,1,0,0,0.15,0,37.83,-85.98,37.83,-85.95,2,60,1,1,1,93,0,0,0,0
"42945","580",2002,4,28,"4/28/02","3:00:00",3,"TN",47,5,0,0,0,0.05,0,36.37,-88.35,36.32,-88.32,5,50,1,1,1,79,0,0,0,0
"42946","595",2002,4,28,"4/28/02","3:35:00",3,"KY",21,9,1,0,0,0.1,0,37.32,-86.25,37.32,-86.2,3,100,1,1,1,61,0,0,0,0
"42947","510",2002,4,28,"4/28/02","6:34:00",3,"TN",47,1,3,31,0,2.3,0,35.75,-86.37,35.77,-86.32,3.2,350,1,1,1,149,0,0,0,0
"42948","511",2002,4,28,"4/28/02","6:45:00",3,"TN",47,2,2,0,0,0,0,35.72,-86.17,35.72,-86.15,0.9,30,1,1,1,15,0,0,0,0
"42949","43",2002,4,28,"4/28/02","11:58:00",3,"OH",39,2,2,2,0,45.5,0,40.85,-81.52,40.87,-81.4,7.2,440,1,1,1,151,0,0,0,0
"42950","520",2002,4,28,"4/28/02","12:35:00",3,"PA",42,5,0,0,0,0.15,0,41.25,-80.47,41.28,-80.3,6,50,1,1,1,85,0,0,0,0
"42951","521",2002,4,28,"4/28/02","12:45:00",3,"PA",42,6,1,0,0,1,0,41.28,-80.17,41.38,-79.88,16,200,1,1,1,85,121,0,0,0
"42952","536",2002,4,28,"4/28/02","12:50:00",3,"NY",36,1,0,0,0,0.04,0,42.55,-78.63,42.55,-78.63,0.7,25,1,1,1,29,0,0,0,0
"42953","42",2002,4,28,"4/28/02","13:01:00",3,"PA",42,4,1,0,0,0.2,0,40.85,-80.07,40.87,-79.92,7,50,1,1,1,19,0,0,0,0
"42954","40",2002,4,28,"4/28/02","13:15:00",3,"WV",54,1,1,0,0,0.1,0,39.73,-80.72,39.75,-80.7,1,150,1,1,1,51,0,0,0,0
"42955","522",2002,4,28,"4/28/02","13:45:00",3,"PA",42,7,0,0,0,0.17,0,40.58,-79.48,40.57,-79.38,4,150,1,1,1,5,63,0,0,0
"42956","537",2002,4,28,"4/28/02","13:50:00",3,"NY",36,2,2,0,0,0.5,0,42.33,-78.12,42.3,-78.02,6.5,300,1,1,1,3,0,0,0,0
"42957","523",2002,4,28,"4/28/02","14:00:00",3,"PA",42,8,2,1,0,0.75,0,40.57,-79.23,40.62,-79.15,5,250,1,1,1,63,0,0,0,0
"42958","41",2002,4,28,"4/28/02","14:10:00",3,"PA",42,3,1,1,0,0.25,0,40.77,-78.97,40.77,-78.93,2,100,1,1,1,63,0,0,0,0
"42959","576",2002,4,28,"4/28/02","14:31:00",3,"VA",51,3,1,0,0,1.2,0,37.33,-79.53,37.33,-79.52,0.5,100,1,1,1,19,0,0,0,0
"42960","512",2002,4,28,"4/28/02","14:42:00",3,"TN",47,3,0,0,0,0,0,35.53,-87.2,35.53,-87.2,0.1,10,1,1,1,119,0,0,0,0
"42961","577",2002,4,28,"4/28/02","14:43:00",3,"VA",51,4,2,12,0,6,0,37.28,-79.4,37.32,-79.2,10,150,1,1,1,19,31,0,0,0
"42962","73",2002,4,28,"4/28/02","14:55:00",3,"VA",51,1,2,2,0,1.6,0,38.68,-78.67,38.68,-78.58,4,75,1,1,1,171,0,0,0,0
"42963","26",2002,4,28,"4/28/02","15:55:00",3,"PA",42,1,1,0,0,0.09,0,41.08,-76.58,41.08,-76.58,6,30,1,1,1,37,0,0,0,0
"42964","27",2002,4,28,"4/28/02","16:13:00",3,"PA",42,2,1,0,0,0.78,0,40.4,-76.53,40.4,-76.53,1.5,150,1,1,1,75,0,0,0,0
"42965","582",2002,4,28,"4/28/02","16:56:00",3,"MD",24,2,4,122,3,124,0,38.55,-77.18,38.48,-76.5,38,650,1,1,1,17,9,0,0,0
