"","om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
"40548","623",2000,2,14,"2/14/00","5:00:00",3,"NC",37,1,0,0,0,0,0,35.27,-77.58,35.27,-77.58,0.1,0,1,1,1,107,0,0,0,0
"40549","622",2000,2,14,"2/14/00","5:07:00",3,"NC",37,2,0,0,0,0,0,35.85,-77.07,35.85,-77.07,0.1,0,1,1,1,117,0,0,0,0
"40550","33",2000,2,14,"2/14/00","16:40:00",3,"ID",16,1,0,0,0,0.38,0,42.78,-112.83,42.92,-112.63,9,100,1,1,1,77,0,0,0,0
"40551","32",2000,2,14,"2/14/00","16:47:00",3,"ID",16,2,1,0,0,2.2,0,43.12,-112.55,43.25,-112.33,14,300,1,1,1,11,0,0,0,0
"40552","34",2000,2,14,"2/14/00","16:55:00",3,"ID",16,3,0,0,0,0.11,0,42.92,-112.52,42.92,-112.45,5,50,1,1,1,5,0,0,0,0
"40553","640",2000,2,14,"2/14/00","17:15:00",3,"ID",16,4,1,0,0,0.5,0,43.35,-112.12,43.47,-111.98,12,200,1,1,1,11,19,0,0,0
"40554","31",2000,2,14,"2/14/00","17:19:00",3,"ID",16,5,1,1,0,0.28,0,43.28,-112.18,43.37,-112.03,9,200,1,1,1,11,0,0,0,0
"40555","11",2000,2,16,"2/16/00","18:30:00",3,"CA",6,1,0,0,0,0,0,34.08,-117.88,34.08,-117.88,0.5,10,1,1,1,37,0,0,0,0
"40556","43",2000,2,18,"2/18/00","12:03:00",3,"AR",5,6,1,9,0,0,0,34.58,-92.65,34.58,-92.5,7.8,70,1,1,1,125,0,0,0,0
"40557","44",2000,2,18,"2/18/00","12:40:00",3,"AR",5,7,0,0,0,0,0,34.6,-92.22,34.6,-92.22,0.3,40,1,1,1,119,0,0,0,0
"40558","45",2000,2,18,"2/18/00","12:50:00",3,"AR",5,8,0,0,0,0,0,34.63,-92.13,34.63,-92.13,0.5,50,1,1,1,119,0,0,0,0
"40559","53",2000,2,18,"2/18/00","15:00:00",3,"AR",5,9,0,0,0,0.03,0,35.08,-90.77,35.08,-90.77,1,20,1,1,1,123,0,0,0,0
"40560","643",2000,2,18,"2/18/00","16:14:00",3,"MS",28,5,0,0,0,0,0,35,-89.52,34.98,-89.52,1,20,1,1,1,93,0,0,0,0
"40561","646",2000,2,18,"2/18/00","17:15:00",3,"MS",28,6,0,0,0,0.01,0,33.88,-89.85,33.88,-89.85,1,40,1,1,1,43,0,0,0,0
"40562","644",2000,2,18,"2/18/00","17:19:00",3,"MS",28,7,0,0,0,0,0,33.93,-89.88,33.95,-89.87,1,20,1,1,1,161,0,0,0,0
"40563","645",2000,2,18,"2/18/00","18:15:00",3,"MS",28,8,0,0,0,0,0,34.97,-88.38,34.97,-88.38,1,20,1,1,1,3,0,0,0,0
"40564","647",2000,2,18,"2/18/00","20:25:00",3,"MS",28,9,0,0,0,0,0,33.45,-88.62,33.45,-88.62,1,40,1,1,1,87,0,0,0,0
"40565","2",2000,2,22,"2/22/00","8:15:00",3,"FL",12,4,0,0,0,0,0,25.67,-80.22,25.67,-80.22,0.1,10,1,1,1,25,0,0,0,0
"40566","56",2000,2,22,"2/22/00","13:19:00",3,"TX",48,1,0,0,0,0,0,31.52,-101.83,31.52,-101.83,4,100,1,1,1,383,0,0,0,0
"40567","7",2000,2,22,"2/22/00","15:45:00",3,"TX",48,2,0,0,0,0,0,34.18,-99.37,34.2,-99.35,2,40,1,1,1,487,0,0,0,0
"40568","624",2000,2,22,"2/22/00","21:00:00",3,"TX",48,3,0,0,0,0,0,31.02,-98.18,31.02,-98.18,0.1,0,1,1,1,281,0,0,0,0
"40569","625",2000,2,22,"2/22/00","21:53:00",3,"TX",48,4,0,0,0,0.01,0,31.1,-97.7,31.1,-97.7,12,0,1,1,1,27,0,0,0,0
"40570","20",2000,2,22,"2/22/00","22:36:00",3,"TX",48,5,0,0,0,0,0,29.5,-99.8,29.5,-99.8,0.1,20,1,1,1,463,0,0,0,0
"40571","30",2000,2,23,"2/23/00","12:35:00",3,"PR",72,1,0,0,0,0,0,18.39,-66.07,18.39,-66.07,0.2,10,1,1,1,127,0,0,0,0
"40572","629",2000,2,24,"2/24/00","18:42:00",3,"TX",48,6,0,0,0,0,0,35.77,-100.63,35.77,-100.6,2,20,1,1,1,393,0,0,0,0
"40573","627",2000,2,24,"2/24/00","20:13:00",3,"TX",48,7,1,0,0,0.09,0,36.33,-100.13,36.67,-99.83,27,150,2,0,1,0,0,0,0,0
"40574","52",2000,2,25,"2/25/00","7:37:00",3,"OK",40,3,1,0,0,0.1,0,36.15,-95.95,36.15,-95.95,0.2,100,1,1,1,143,0,0,0,0
"40575","36",2000,2,25,"2/25/00","14:00:00",3,"MO",29,1,0,0,0,0.06,0,37.73,-93.33,37.75,-93.32,1,100,1,1,1,167,0,0,0,0
"40576","35",2000,2,25,"2/25/00","14:20:00",3,"MO",29,2,1,0,0,0.5,0,37.9,-93.2,37.97,-93.18,5,100,1,1,1,85,0,0,0,0
"40577","26",2000,2,25,"2/25/00","15:35:00",3,"MO",29,3,0,0,0,0,0,38.75,-92.28,38.75,-92.28,0.2,50,1,1,1,19,0,0,0,0
"40578","27",2000,2,25,"2/25/00","15:45:00",3,"MO",29,4,0,0,0,0,0,38.87,-92.17,38.95,-92.08,7,70,1,1,1,27,0,0,0,0
"40579","28",2000,2,25,"2/25/00","16:00:00",3,"MO",29,5,1,0,0,0,0,39.02,-92.03,39.07,-92,3,100,1,1,1,27,0,0,0,0
"40580","46",2000,2,26,"2/26/00","0:00:00",3,"AR",5,10,1,0,0,0,0,33.48,-92.78,33.48,-92.78,0.3,30,1,1,1,103,0,0,0,0
"40581","47",2000,2,26,"2/26/00","3:16:00",3,"AR",5,11,1,0,0,0,0,35.33,-92.42,35.33,-92.42,0.2,20,1,1,1,45,0,0,0,0
"40582","48",2000,2,27,"2/27/00","15:37:00",3,"CA",6,2,0,0,0,0,0,36.87,-120.2,36.87,-120.18,1,50,1,1,1,39,0,0,0,0
"40583","49",2000,2,27,"2/27/00","15:59:00",3,"CA",6,3,0,0,0,0,0,36.7,-120.12,36.7,-120.12,0.5,20,1,1,1,19,0,0,0,0
"40584","50",2000,2,27,"2/27/00","16:10:00",3,"CA",6,4,0,0,0,0,0,36.6,-119.87,36.6,-119.87,0.5,20,1,1,1,19,0,0,0,0
"40585","51",2000,2,27,"2/27/00","17:17:00",3,"CA",6,5,0,0,0,0,0,36.65,-119.77,36.65,-119.77,0.2,20,1,1,1,19,0,0,0,0
"40586","24",2000,2,29,"2/29/00","18:17:00",3,"MO",29,6,0,0,0,0,0,39,-92.03,39.03,-92,3,40,1,1,1,27,0,0,0,0
"40587","25",2000,2,29,"2/29/00","19:50:00",3,"MO",29,7,0,0,0,0,0,39.35,-91.45,39.38,-91.4,10,50,1,1,1,163,0,0,0,0
"40588","94",2000,3,2,"3/2/00","2:07:00",3,"TX",48,8,1,0,0,0,0,32.63,-102.07,32.73,-102.08,2,200,1,1,1,115,0,0,0,0
"40589","63",2000,3,3,"3/3/00","18:00:00",3,"MS",28,10,0,0,0,0.01,0,31.27,-88.7,31.22,-88.62,6,30,1,1,1,41,0,0,0,0
"40590","689",2000,3,7,"3/7/00","16:20:00",3,"KS",20,1,1,2,0,0.25,0,37.03,-100.93,37.03,-100.93,2,100,1,1,1,175,0,0,0,0
"40591","62",2000,3,7,"3/7/00","17:15:00",3,"OK",40,4,1,0,0,0.004,0,35.15,-99.1,35.15,-99.07,2,20,1,1,1,149,0,0,0,0
"40592","690",2000,3,7,"3/7/00","18:10:00",3,"KS",20,2,1,1,0,0,0,37.07,-99.35,37.1,-99.32,3.2,100,1,1,1,33,0,0,0,0
"40593","630",2000,3,7,"3/7/00","22:10:00",3,"OK",40,6,0,0,0,0.001,0,36.32,-96,36.32,-96,0.1,50,1,1,1,143,0,0,0,0
"40594","677",2000,3,7,"3/7/00","22:10:00",3,"OK",40,5,0,0,0,0,0,36.32,-96,36.32,-96,0.1,50,1,1,1,113,0,0,0,0
"40595","678",2000,3,7,"3/7/00","22:25:00",3,"OK",40,7,0,0,0,0.001,0,36.5,-95.88,36.5,-95.88,1,50,1,1,1,147,0,0,0,0
"40596","679",2000,3,7,"3/7/00","22:37:00",3,"OK",40,8,0,0,0,0.01,0,36.5,-95.68,36.5,-95.68,0.2,50,1,1,1,131,0,0,0,0
"40597","73",2000,3,8,"3/8/00","18:10:00",3,"WI",55,1,1,16,0,4.57,0,42.95,-87.9,42.97,-87.85,1.7,70,1,1,1,79,0,0,0,0
"40598","71",2000,3,10,"3/10/00","16:53:00",3,"LA",22,1,0,0,0,0.001,0,31.05,-93.37,31.05,-93.35,1,20,1,1,1,115,0,0,0,0
"40599","653",2000,3,10,"3/10/00","17:40:00",3,"TX",48,9,1,0,0,0.01,0,30.65,-98.78,30.65,-98.77,1,100,1,1,1,299,0,0,0,0
"40600","654",2000,3,10,"3/10/00","17:41:00",3,"TX",48,10,0,0,0,0,0,30.7,-98.67,30.7,-98.67,0.1,20,1,1,1,299,0,0,0,0
"40601","655",2000,3,10,"3/10/00","17:58:00",3,"TX",48,11,0,0,0,0,0,30.65,-98.48,30.65,-98.48,0.1,10,1,1,1,299,0,0,0,0
"40602","83",2000,3,10,"3/10/00","18:35:00",3,"TX",48,12,0,0,0,0,0,31.17,-97.5,31.17,-97.5,0.1,10,1,1,1,27,0,0,0,0
"40603","670",2000,3,10,"3/10/00","19:55:00",3,"TX",48,13,3,2,0,1,0,30.42,-96.68,30.4,-96.35,21,800,1,1,1,51,0,0,0,0
"40604","671",2000,3,10,"3/10/00","20:05:00",3,"TX",48,14,0,0,0,0.01,0,30.77,-95.95,30.77,-95.95,0.5,50,1,1,1,185,0,0,0,0
"40605","76",2000,3,10,"3/10/00","20:15:00",3,"AL",1,7,0,0,0,0.05,0,33.1,-87.7,33.12,-87.67,1.8,60,1,1,1,125,0,0,0,0
"40606","80",2000,3,10,"3/10/00","20:28:00",3,"AL",1,8,0,0,0,0.01,0,33.3,-87.48,33.33,-87.45,3.3,50,1,1,1,125,0,0,0,0
"40607","81",2000,3,10,"3/10/00","20:56:00",3,"AL",1,9,0,0,0,0.04,0,32.77,-87.33,32.8,-87.23,7,100,1,1,1,105,0,0,0,0
"40608","688",2000,3,10,"3/10/00","21:11:00",3,"AL",1,10,0,0,0,0.04,0,32.88,-87.1,32.9,-86.93,12,100,1,1,1,105,7,0,0,0
"40609","79",2000,3,10,"3/10/00","21:22:00",3,"AL",1,11,1,0,0,0.5,0,33.32,-86.8,33.32,-86.78,1.5,200,1,1,1,73,0,0,0,0
"40610","82",2000,3,11,"3/11/00","14:00:00",3,"SC",45,2,0,0,0,0,0,35.05,-81.9,35.05,-81.9,0.1,20,1,1,1,83,0,0,0,0
"40611","651",2000,3,11,"3/11/00","14:16:00",3,"FL",12,5,1,0,0,0.2,0,30.73,-85.02,30.73,-84.98,2,70,1,1,1,63,0,0,0,0
"40612","652",2000,3,11,"3/11/00","19:45:00",3,"FL",12,6,0,0,0,0,0,30.52,-84.52,30.52,-84.52,0,0,1,1,1,39,0,0,0,0
"40613","179",2000,3,14,"3/14/00","16:58:00",3,"TX",48,15,0,0,0,0,0,26.63,-97.8,26.63,-97.8,0.1,20,1,1,1,261,0,0,0,0
"40614","107",2000,3,15,"3/15/00","13:57:00",3,"LA",22,2,2,36,0,10,0,29.6,-90.72,29.6,-90.72,3,40,1,1,1,109,0,0,0,0
"40615","108",2000,3,15,"3/15/00","14:05:00",3,"LA",22,3,1,1,0,0.02,0,29.57,-90.53,29.57,-90.53,0.5,30,1,1,1,57,0,0,0,0
"40616","664",2000,3,15,"3/15/00","16:52:00",3,"OK",40,9,0,0,0,0,0,36.82,-98.18,36.8,-98.15,2.5,50,1,1,1,3,0,0,0,0
"40617","663",2000,3,15,"3/15/00","17:43:00",3,"OK",40,10,0,0,0,0,0,36.85,-97.95,36.85,-97.95,0.5,20,1,1,1,53,0,0,0,0
"40618","59",2000,3,16,"3/16/00","11:20:00",3,"FL",12,7,0,0,0,0.15,0,29.82,-85.3,29.82,-85.3,0.2,50,1,1,1,45,0,0,0,0
"40619","667",2000,3,16,"3/16/00","14:30:00",3,"SC",45,3,0,0,0,0,0,34.02,-80.93,34.02,-80.93,0.3,100,1,1,1,79,0,0,0,0
"40620","656",2000,3,16,"3/16/00","16:08:00",3,"TX",48,16,0,0,0,0,0,30.58,-97.85,30.58,-97.85,0.1,20,1,1,1,491,0,0,0,0
"40621","657",2000,3,16,"3/16/00","16:12:00",3,"TX",48,17,2,0,0,0.3,0,30.6,-97.85,30.6,-97.83,1.5,200,1,1,1,491,0,0,0,0
"40622","658",2000,3,16,"3/16/00","16:20:00",3,"TX",48,19,0,0,0,0,0,30.57,-97.75,30.57,-97.75,0.1,20,1,1,1,491,0,0,0,0
"40623","659",2000,3,16,"3/16/00","16:20:00",3,"TX",48,18,0,0,0,0,0,30.2,-97.67,30.2,-97.67,0.2,30,1,1,1,453,0,0,0,0
"40624","668",2000,3,16,"3/16/00","16:52:00",3,"SC",45,4,0,0,0,0,0,33.9,-80.83,33.92,-80.83,0.2,50,1,1,1,79,0,0,0,0
"40625","660",2000,3,16,"3/16/00","17:10:00",3,"TX",48,20,0,0,0,0,0,30.43,-97.62,30.43,-97.62,0.1,20,1,1,1,453,0,0,0,0
"40626","669",2000,3,16,"3/16/00","17:32:00",3,"SC",45,5,0,0,0,0,0,34.08,-80.55,34.1,-80.55,0.2,40,1,1,1,85,0,0,0,0
"40627","64",2000,3,16,"3/16/00","21:10:00",3,"NC",37,3,0,0,0,0.01,0,34.47,-77.88,34.45,-77.87,2,40,1,1,1,141,0,0,0,0
"40628","58",2000,3,16,"3/16/00","22:30:00",3,"NC",37,4,0,0,0,0.02,0,34.9,-77.53,34.9,-77.53,0.2,50,1,1,1,133,0,0,0,0
"40629","57",2000,3,16,"3/16/00","23:10:00",3,"NC",37,5,0,0,0,0.05,0,35.17,-77.22,35.17,-77.22,0.5,50,1,1,1,49,0,0,0,0
"40630","77",2000,3,19,"3/19/00","17:25:00",3,"AL",1,12,1,0,0,0.02,0,32.23,-86.23,32.22,-86.18,3.3,60,1,1,1,101,0,0,0,0
"40631","78",2000,3,19,"3/19/00","17:38:00",3,"AL",1,13,0,0,0,0.03,0,32.27,-86.12,32.27,-86.12,0.4,20,1,1,1,101,0,0,0,0
"40632","661",2000,3,22,"3/22/00","0:40:00",3,"TX",48,21,1,0,0,0.05,0,29.47,-101.02,29.48,-101.03,1,200,1,1,1,465,0,0,0,0
"40633","715",2000,3,22,"3/22/00","0:50:00",3,"TX",48,22,0,0,0,0.3,0,31.57,-103.02,31.58,-103.02,1,250,1,1,1,475,0,0,0,0
"40634","662",2000,3,22,"3/22/00","1:28:00",3,"TX",48,23,0,0,0,0,0,29.48,-101.22,29.48,-101.22,0.2,20,1,1,1,465,0,0,0,0
"40635","716",2000,3,22,"3/22/00","1:42:00",3,"TX",48,24,0,0,0,0.01,0,31.87,-102.62,31.9,-102.62,3,200,1,1,1,135,0,0,0,0
"40636","96",2000,3,22,"3/22/00","15:04:00",3,"TX",48,25,1,0,0,0.001,0,31.4,-101.9,31.42,-101.9,1,140,1,1,1,461,0,0,0,0
"40637","717",2000,3,22,"3/22/00","15:40:00",3,"TX",48,26,0,0,0,0,0,31.27,-101.97,31.28,-101.97,1.5,100,1,1,1,461,0,0,0,0
"40638","97",2000,3,22,"3/22/00","18:25:00",3,"TX",48,27,0,0,0,0,0,32.4,-101.02,32.48,-100.88,4,250,1,1,1,335,0,0,0,0
"40639","718",2000,3,22,"3/22/00","18:45:00",3,"TX",48,28,0,0,0,0,0,32.02,-101.33,32.03,-101.3,2,200,1,1,1,173,0,0,0,0
"40640","719",2000,3,22,"3/22/00","19:05:00",3,"TX",48,29,0,0,0,0,0,32.12,-101.13,32.15,-101.02,2,200,1,1,1,335,0,0,0,0
"40641","672",2000,3,22,"3/22/00","19:13:00",3,"TX",48,30,0,0,0,0,0,32,-101.2,32,-101.2,0.5,20,1,1,1,431,0,0,0,0
"40642","673",2000,3,22,"3/22/00","19:24:00",3,"TX",48,31,0,0,0,0,0,32,-101.2,32,-101.2,1,250,1,1,1,431,0,0,0,0
"40643","98",2000,3,22,"3/22/00","19:25:00",3,"TX",48,32,0,0,0,0,0,31.77,-101.62,31.82,-101.57,5,150,1,1,1,173,0,0,0,0
"40644","676",2000,3,22,"3/22/00","19:51:00",3,"TX",48,33,0,0,0,0,0,32.78,-100.53,32.78,-100.53,0.1,20,1,1,1,151,0,0,0,0
"40645","674",2000,3,22,"3/22/00","20:17:00",3,"TX",48,34,0,0,0,0,0,32.43,-100.62,32.43,-100.62,0.1,20,1,1,1,353,0,0,0,0
"40646","675",2000,3,22,"3/22/00","20:22:00",3,"TX",48,35,0,0,0,0,0,32.58,-100.58,32.58,-100.58,0.1,20,1,1,1,151,0,0,0,0
"40647","99",2000,3,22,"3/22/00","22:25:00",3,"TX",48,37,0,0,0,0,0,31.98,-101.5,31.98,-101.5,0.5,100,1,1,1,173,0,0,0,0
"40648","720",2000,3,22,"3/22/00","22:25:00",3,"TX",48,36,1,0,0,0,0,31.23,-101.68,31.37,-101.63,10,200,1,1,1,383,0,0,0,0
"40649","721",2000,3,22,"3/22/00","22:55:00",3,"TX",48,38,2,5,0,0.24,0,31.57,-101.58,31.7,-101.42,12,300,1,1,1,383,173,0,0,0
"40650","691",2000,3,23,"3/23/00","16:02:00",3,"KS",20,3,1,0,0,0,0,37.72,-99.3,37.88,-99.22,13,100,1,1,1,97,47,0,0,0
"40651","692",2000,3,23,"3/23/00","16:50:00",3,"KS",20,5,1,0,0,0,0,37.97,-99.15,38.02,-99.13,3.3,100,1,1,1,47,145,0,0,0
"40652","694",2000,3,23,"3/23/00","17:26:00",3,"KS",20,6,0,0,0,0,0,38.05,-98.83,38.12,-98.87,6,150,1,1,1,185,0,0,0,0
"40653","695",2000,3,23,"3/23/00","17:52:00",3,"KS",20,7,0,0,0,0,0,38.18,-98.87,38.18,-98.87,1.3,50,1,1,1,185,0,0,0,0
"40654","696",2000,3,23,"3/23/00","17:58:00",3,"KS",20,8,0,0,0,0,0,38.17,-98.92,38.18,-98.92,1.1,30,1,1,1,185,0,0,0,0
"40655","37",2000,3,23,"3/23/00","18:15:00",3,"KS",20,9,0,0,0,0,0,38.27,-98.97,38.27,-98.97,0.5,50,1,1,1,9,0,0,0,0
"40656","74",2000,3,25,"3/25/00","17:20:00",3,"TN",47,2,0,0,0,0,0,35.75,-86.65,35.75,-86.65,0.1,0,1,1,1,149,0,0,0,0
"40657","680",2000,3,26,"3/26/00","16:40:00",3,"OK",40,11,0,0,0,0,0,35.95,-95.8,35.95,-95.8,0.2,50,1,1,1,143,0,0,0,0
"40658","681",2000,3,26,"3/26/00","16:44:00",3,"OK",40,12,0,0,0,0,0,35.35,-95.42,35.35,-95.42,0.2,50,1,1,1,91,0,0,0,0
"40659","682",2000,3,26,"3/26/00","17:00:00",3,"OK",40,13,0,0,0,0,0,35.37,-95.27,35.37,-95.27,0.2,50,1,1,1,101,0,0,0,0
"40660","665",2000,3,26,"3/26/00","17:23:00",3,"OK",40,14,0,0,0,0,0,35.3,-96.5,35.3,-96.5,0.1,70,1,1,1,133,0,0,0,0
"40661","72",2000,3,26,"3/26/00","18:15:00",3,"MO",29,8,1,0,0,0.05,0,39.2,-92.17,39.2,-92.17,0.3,150,1,1,1,19,0,0,0,0
"40662","686",2000,3,26,"3/26/00","18:25:00",3,"AR",5,12,0,0,0,0.001,0,35.3,-94.13,35.3,-94.05,2.5,100,1,1,1,131,47,0,0,0
"40663","683",2000,3,26,"3/26/00","18:43:00",3,"OK",40,15,0,0,0,0,0,34.72,-95.85,34.72,-95.85,0.2,50,1,1,1,121,0,0,0,0
"40664","684",2000,3,26,"3/26/00","18:45:00",3,"OK",40,16,2,0,0,1.2,0,34.85,-94.63,34.82,-94.6,4,300,1,1,1,79,0,0,0,0
"40665","666",2000,3,26,"3/26/00","18:55:00",3,"OK",40,17,1,0,0,0.001,0,34.53,-95.68,34.53,-95.68,0.5,250,1,1,1,5,0,0,0,0
"40666","60",2000,3,26,"3/26/00","19:25:00",3,"TX",48,39,0,0,0,0.01,0,29.62,-97.97,29.62,-97.97,0.1,20,1,1,1,187,0,0,0,0
"40667","685",2000,3,26,"3/26/00","19:55:00",3,"OK",40,18,0,0,0,0.001,0,34.2,-95.42,34.2,-95.42,0.2,50,1,1,1,127,0,0,0,0
"40668","648",2000,3,26,"3/26/00","21:28:00",3,"TX",48,40,1,0,0,0.002,0,33.63,-94.78,33.58,-94.72,4.8,20,1,1,1,387,37,0,0,0
"40669","649",2000,3,26,"3/26/00","21:29:00",3,"TX",48,41,1,0,0,0,0,33.47,-94.63,33.45,-94.63,1.3,20,1,1,1,37,0,0,0,0
"40670","650",2000,3,26,"3/26/00","21:53:00",3,"TX",48,42,0,0,0,0,0,33.25,-94.45,33.13,-94.38,1.8,20,1,1,1,67,0,0,0,0
"40671","75",2000,3,27,"3/27/00","9:30:00",3,"FL",12,8,0,0,0,0.01,0,26.73,-82.27,26.73,-82.27,0.3,10,1,1,1,71,0,0,0,0
"40672","21",2000,3,27,"3/27/00","16:55:00",3,"GA",13,7,0,0,0,0.05,0,32.17,-82.32,32.17,-82.28,0.3,150,1,1,1,279,0,0,0,0
"40673","697",2000,3,28,"3/28/00","17:24:00",3,"TX",48,43,0,0,0,0,0,33.7,-97.53,33.7,-97.53,0.1,10,1,1,1,337,0,0,0,0
"40674","699",2000,3,28,"3/28/00","18:18:00",3,"TX",48,44,3,80,2,0,0,32.75,-97.35,32.75,-97.35,4,250,1,1,1,439,0,0,0,0
"40675","698",2000,3,28,"3/28/00","18:20:00",3,"TX",48,46,0,0,0,0,0,33.65,-97.23,33.65,-97.23,0.1,10,1,1,1,97,0,0,0,0
"40676","703",2000,3,28,"3/28/00","18:20:00",3,"TX",48,45,0,0,0,0,0,32.17,-97.15,32.17,-97.15,0.1,10,1,1,1,217,0,0,0,0
