"","om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
"45128","756",2004,3,4,"3/4/04","10:28:00",3,"TX",48,5,0,0,0,0.12,0,32.27,-100.85,32.28,-100.8,0.5,75,1,1,1,335,0,0,0,0
"45129","755",2004,3,4,"3/4/04","10:38:00",3,"TX",48,6,0,1,0,0.28,0,32.42,-100.72,32.42,-100.7,1,75,1,1,1,335,0,0,0,0
"45130","776",2004,3,4,"3/4/04","10:41:00",3,"TX",48,7,1,0,0,0.2,0,31.6,-100.63,31.6,-100.63,0.3,50,1,1,1,451,0,0,0,0
"45131","775",2004,3,4,"3/4/04","11:03:00",3,"TX",48,8,1,0,0,0.1,0,32.4,-100.33,32.43,-100.3,0.5,50,1,1,1,353,0,0,0,0
"45132","777",2004,3,4,"3/4/04","11:26:00",3,"TX",48,9,0,0,0,0.01,0,32.1,-99.9,32.1,-99.9,0.1,25,1,1,1,441,0,0,0,0
"45133","778",2004,3,4,"3/4/04","11:31:00",3,"TX",48,10,2,2,0,0.8,0,32.12,-99.92,32.23,-99.78,10,440,1,1,1,441,0,0,0,0
"45134","779",2004,3,4,"3/4/04","11:51:00",3,"TX",48,11,1,0,0,0.3,0,32.32,-99.67,32.4,-99.58,12,100,1,1,1,441,59,0,0,0
"45135","774",2004,3,4,"3/4/04","12:01:00",3,"TX",48,12,2,0,0,0.1,0,33.08,-99.62,33.08,-99.62,1,440,1,1,1,207,0,0,0,0
"45136","780",2004,3,4,"3/4/04","12:10:00",3,"TX",48,13,0,0,0,0.2,0,32.43,-99.45,32.55,-99.37,30,75,1,1,1,59,417,0,0,0
"45137","781",2004,3,4,"3/4/04","12:30:00",3,"TX",48,14,0,0,0,0.05,0,32.65,-99.17,32.65,-99.17,0.1,25,1,1,1,417,0,0,0,0
"45138","782",2004,3,4,"3/4/04","12:36:00",3,"TX",48,15,0,0,0,0.05,0,32.08,-98.98,32.08,-98.98,1,440,1,1,1,49,0,0,0,0
"45139","766",2004,3,4,"3/4/04","12:45:00",3,"TX",48,16,0,0,0,0,0,32.75,-98.92,32.75,-98.92,0.1,50,1,1,1,429,0,0,0,0
"45140","765",2004,3,4,"3/4/04","13:00:00",3,"TX",48,17,1,0,0,0.5,0,33,-98.75,33.17,-98.38,24,100,1,1,1,503,237,0,0,0
"45141","767",2004,3,4,"3/4/04","13:50:00",3,"TX",48,18,1,0,0,0.01,0,32.8,-97.92,32.8,-97.92,0.1,50,1,1,1,367,0,0,0,0
"45142","764",2004,3,4,"3/4/04","14:16:00",3,"TX",48,19,1,0,0,0.03,0,32.98,-97.68,32.98,-97.68,0.2,100,1,1,1,367,0,0,0,0
"45143","763",2004,3,4,"3/4/04","14:25:00",3,"TX",48,20,0,0,0,0.01,0,33.08,-97.58,33.08,-97.58,0.2,100,1,1,1,497,0,0,0,0
"45144","769",2004,3,4,"3/4/04","14:40:00",3,"TX",48,21,0,0,0,0,0,33.27,-97.37,33.27,-97.37,0.1,50,1,1,1,121,0,0,0,0
"45145","770",2004,3,4,"3/4/04","15:10:00",3,"TX",48,22,1,0,0,0.15,0,32.13,-96.88,32.2,-96.78,7,100,1,1,1,139,0,0,0,0
"45146","771",2004,3,4,"3/4/04","15:25:00",3,"TX",48,23,1,0,0,0.25,0,32.25,-96.7,32.33,-96.63,7,100,1,1,1,139,0,0,0,0
"45147","768",2004,3,4,"3/4/04","15:35:00",3,"TX",48,24,1,2,0,0.15,0,33.1,-96.47,33.12,-96.43,3,660,1,1,1,85,0,0,0,0
"45148","10",2004,3,4,"3/4/04","17:15:00",3,"TX",48,25,1,0,0,0.03,0,32.13,-95.42,32.13,-95.42,14,50,1,1,1,423,0,0,0,0
"45149","13",2004,3,4,"3/4/04","17:27:00",3,"OK",40,1,0,0,0,0.02,0,35.43,-94.62,35.45,-94.6,1.7,200,1,1,1,135,0,0,0,0
"45150","12",2004,3,4,"3/4/04","18:12:00",3,"AR",5,1,0,0,0,0,0,35.68,-94.18,35.68,-94.18,0.2,25,1,1,1,33,0,0,0,0
"45151","8",2004,3,5,"3/5/04","18:01:00",3,"MS",28,4,0,0,0,0.01,0,33.18,-89.83,33.18,-89.83,0.2,50,1,1,1,51,0,0,0,0
"45152","733",2004,3,5,"3/5/04","21:28:00",3,"AL",1,1,0,0,0,0,0,34.77,-86.88,34.77,-86.87,2,75,1,1,1,83,0,0,0,0
"45153","734",2004,3,5,"3/5/04","21:33:00",3,"AL",1,2,0,0,0,0,0,34.75,-86.85,34.8,-86.8,1.5,75,1,1,1,83,0,0,0,0
"45154","7",2004,3,5,"3/5/04","23:35:00",3,"TN",47,1,0,0,0,0,0,35.2,-85.93,35.2,-85.93,0.2,100,1,1,1,51,0,0,0,0
"45155","741",2004,3,16,"3/16/04","14:15:00",3,"FL",12,2,0,0,0,0.02,0,27,-80.2,27,-80.2,0.2,30,1,1,1,85,0,0,0,0
"45156","742",2004,3,16,"3/16/04","14:28:00",3,"FL",12,3,0,0,0,0.01,0,27.07,-80.15,27.07,-80.15,0.1,30,1,1,1,85,0,0,0,0
"45157","11",2004,3,17,"3/17/04","0:40:00",3,"TX",48,26,0,0,0,0.003,0,30.6,-96.33,30.6,-96.33,0.2,30,1,1,1,41,0,0,0,0
"45158","14",2004,3,24,"3/24/04","14:44:00",3,"CO",8,1,0,0,0,0,0,40.33,-104.83,40.33,-104.83,0.1,50,1,1,1,123,0,0,0,0
"45159","743",2004,3,27,"3/27/04","12:43:00",3,"OK",40,2,0,0,0,0,0,36.02,-99.62,36.07,-99.68,2,50,1,1,1,45,0,0,0,0
"45160","758",2004,3,27,"3/27/04","13:09:00",3,"KS",20,1,0,0,0,0,0,37.95,-99.53,37.98,-99.5,1.5,20,1,1,1,47,0,0,0,0
"45161","759",2004,3,27,"3/27/04","13:13:00",3,"KS",20,2,3,0,0,0.48,0,37.97,-99.48,38.12,-99.35,10,1300,1,1,1,47,145,0,0,0
"45162","744",2004,3,27,"3/27/04","13:20:00",3,"OK",40,3,0,0,0,0,0,36.12,-99.38,36.12,-99.38,0.1,20,1,1,1,43,0,0,0,0
"45163","760",2004,3,27,"3/27/04","13:29:00",3,"KS",20,3,1,0,0,0,0,38.17,-99.35,38.17,-99.35,1.5,80,1,1,1,145,0,0,0,0
"45164","745",2004,3,27,"3/27/04","13:33:00",3,"OK",40,4,1,0,0,0.01,0,36.23,-99.33,36.23,-99.28,4,250,1,1,1,153,0,0,0,0
"45165","761",2004,3,27,"3/27/04","13:35:00",3,"KS",20,4,0,0,0,0,0,38.03,-99.32,38.03,-99.32,0.5,20,1,1,1,145,0,0,0,0
"45166","746",2004,3,27,"3/27/04","13:54:00",3,"OK",40,5,0,0,0,0,0,36.28,-99.17,36.28,-99.17,0.1,10,1,1,1,153,0,0,0,0
"45167","747",2004,3,27,"3/27/04","14:02:00",3,"OK",40,6,1,0,0,0.001,0,36.2,-99.33,36.2,-99.3,1,100,1,1,1,153,0,0,0,0
"45168","748",2004,3,27,"3/27/04","14:27:00",3,"OK",40,7,0,0,0,0,0,36.27,-99.15,36.27,-99.15,0.1,30,1,1,1,153,0,0,0,0
"45169","749",2004,3,27,"3/27/04","14:55:00",3,"OK",40,8,0,0,0,0,0,36.35,-99,36.35,-99,0.1,10,1,1,1,153,0,0,0,0
"45170","750",2004,3,27,"3/27/04","15:00:00",3,"OK",40,9,0,0,0,0,0,35.63,-99.08,35.63,-99.08,0.5,30,1,1,1,39,0,0,0,0
"45171","17",2004,3,27,"3/27/04","15:14:00",3,"KS",20,5,0,0,0,0,0,38.5,-98.75,38.5,-98.75,1,55,1,1,1,9,0,0,0,0
"45172","751",2004,3,27,"3/27/04","15:30:00",3,"OK",40,10,0,0,0,0,0,35.72,-98.85,35.72,-98.85,0.3,20,1,1,1,39,0,0,0,0
"45173","752",2004,3,27,"3/27/04","15:54:00",3,"OK",40,11,0,0,0,0,0,35.77,-98.78,35.77,-98.78,0.1,10,1,1,1,39,0,0,0,0
"45174","762",2004,3,27,"3/27/04","17:45:00",3,"KS",20,6,0,0,0,0,0,37.05,-98.68,37.05,-98.68,0.5,30,1,1,1,7,0,0,0,0
"45175","753",2004,3,27,"3/27/04","18:54:00",3,"OK",40,12,0,0,0,0,0,35.68,-98,35.68,-98,0.1,10,1,1,1,17,0,0,0,0
"45176","226",2004,4,2,"4/2/04","20:30:00",3,"TX",48,27,0,0,0,0,0,26.42,-99.1,26.42,-99.1,0.1,20,1,1,1,427,0,0,0,0
"45177","855",2004,4,3,"4/3/04","19:05:00",3,"TX",48,28,0,0,0,0,0,32.58,-102.8,32.58,-102.8,0.1,25,1,1,1,165,0,0,0,0
"45178","856",2004,4,3,"4/3/04","19:17:00",3,"TX",48,29,0,0,0,0,0,31,-103.75,31.02,-103.73,1,25,1,1,1,389,0,0,0,0
"45179","854",2004,4,3,"4/3/04","19:33:00",3,"TX",48,30,0,0,0,0,0,31.15,-103.63,31.15,-103.63,0.1,25,1,1,1,389,0,0,0,0
"45180","857",2004,4,3,"4/3/04","19:51:00",3,"TX",48,31,0,0,0,0,0,31.37,-103.55,31.37,-103.55,0.1,25,1,1,1,389,0,0,0,0
"45181","69",2004,4,4,"4/4/04","14:04:00",3,"TX",48,32,0,0,0,0,0,28.03,-99.4,28.03,-99.4,0.2,50,1,1,1,479,0,0,0,0
"45182","29",2004,4,4,"4/4/04","15:30:00",3,"AZ",4,1,0,0,0,0,0,32.07,-111.97,32.07,-111.97,0.1,10,1,1,1,21,0,0,0,0
"45183","866",2004,4,6,"4/6/04","9:41:00",3,"TX",48,33,0,0,0,0,0,27.52,-97.37,27.52,-97.37,0.5,100,1,1,1,273,0,0,0,0
"45184","863",2004,4,6,"4/6/04","9:42:00",3,"TX",48,34,0,0,0,0,0,28.55,-96.97,28.55,-96.97,0.1,50,1,1,1,469,0,0,0,0
"45185","860",2004,4,6,"4/6/04","10:01:00",3,"TX",48,35,0,0,0,0,0,28.82,-96.62,28.82,-96.62,0.1,25,1,1,1,239,0,0,0,0
"45186","864",2004,4,6,"4/6/04","10:22:00",3,"TX",48,36,0,0,0,0,0,28.55,-96.87,28.55,-96.87,0.1,50,1,1,1,57,0,0,0,0
"45187","865",2004,4,6,"4/6/04","10:41:00",3,"TX",48,37,0,0,0,0.01,0,28.47,-96.75,28.47,-96.75,0.5,100,1,1,1,57,0,0,0,0
"45188","861",2004,4,6,"4/6/04","10:48:00",3,"TX",48,38,0,0,0,0,0,29.08,-96.22,29.08,-96.22,0.1,25,1,1,1,481,0,0,0,0
"45189","862",2004,4,6,"4/6/04","10:53:00",3,"TX",48,39,0,0,0,0,0,29.15,-96.28,29.15,-96.28,0.1,25,1,1,1,481,0,0,0,0
"45190","25",2004,4,6,"4/6/04","18:10:00",3,"OK",40,13,0,0,0,0,0,34.25,-98.78,34.25,-98.78,0.5,10,1,1,1,141,0,0,0,0
"45191","735",2004,4,8,"4/8/04","15:14:00",3,"NM",35,1,0,0,0,0,0,33.13,-104.82,33.13,-104.82,1,200,1,1,1,5,0,0,0,0
"45192","736",2004,4,8,"4/8/04","15:41:00",3,"NM",35,2,0,0,0,0,0,33.18,-104.77,33.18,-104.77,1,150,1,1,1,5,0,0,0,0
"45193","737",2004,4,8,"4/8/04","15:57:00",3,"NM",35,3,0,0,0,0,0,33.23,-104.68,33.23,-104.68,1,150,1,1,1,5,0,0,0,0
"45194","738",2004,4,8,"4/8/04","16:20:00",3,"NM",35,4,1,0,0,0,0,33.27,-104.67,33.23,-104.52,1,200,1,1,1,5,0,0,0,0
"45195","739",2004,4,8,"4/8/04","16:33:00",3,"NM",35,5,0,0,0,0,0,33.23,-104.52,33.23,-104.52,0.5,100,1,1,1,5,0,0,0,0
"45196","740",2004,4,8,"4/8/04","16:42:00",3,"NM",35,6,0,0,0,0,0,33.25,-104.43,33.25,-104.43,0.1,50,1,1,1,5,0,0,0,0
"45197","39",2004,4,9,"4/9/04","18:40:00",3,"AR",5,2,0,0,0,0,0,34.58,-94.45,34.58,-94.45,0.2,25,1,1,1,113,0,0,0,0
"45198","41",2004,4,9,"4/9/04","19:36:00",3,"AR",5,3,0,0,0,0,0,34.38,-93.92,34.32,-93.87,2.4,25,1,1,1,113,97,0,0,0
"45199","42",2004,4,9,"4/9/04","20:00:00",3,"AR",5,4,0,0,0,0,0,34.35,-93.73,34.33,-93.68,2.5,25,1,1,1,109,0,0,0,0
"45200","43",2004,4,9,"4/9/04","20:24:00",3,"AR",5,5,1,0,0,0,0,34.25,-93.52,34.22,-93.33,10.8,40,1,1,1,109,19,0,0,0
"45201","61",2004,4,10,"4/10/04","18:45:00",3,"TX",48,40,1,0,0,0.25,0,29.7,-95.53,29.7,-95.53,0.5,50,1,1,1,201,0,0,0,0
"45202","3",2004,4,12,"4/12/04","4:45:00",3,"FL",12,4,1,0,0,0.1,0,26.17,-81.67,26.17,-81.67,2,50,1,1,1,21,0,0,0,0
"45203","73",2004,4,12,"4/12/04","5:05:00",3,"FL",12,5,0,0,0,0.03,0,26.97,-82.33,26.97,-82.33,0.3,20,1,1,1,15,0,0,0,0
"45204","15",2004,4,13,"4/13/04","12:35:00",3,"NC",37,1,0,0,0,0.01,0,34.72,-76.7,34.72,-76.7,0.5,25,1,1,1,31,0,0,0,0
"45205","16",2004,4,17,"4/17/04","18:00:00",3,"OR",41,1,0,0,0,0,0,42.15,-121.73,42.15,-121.73,0.2,0,1,1,1,35,0,0,0,0
"45206","21",2004,4,17,"4/17/04","20:40:00",3,"IA",19,1,0,0,0,0,0,43.15,-93.13,43.15,-93.13,0.2,25,1,1,1,33,0,0,0,0
"45207","68",2004,4,18,"4/18/04","11:43:00",3,"NY",36,1,0,0,0,0.1,0,42.77,-76.48,42.77,-76.48,1,75,1,1,1,11,0,0,0,0
"45208","62",2004,4,18,"4/18/04","15:52:00",3,"SD",46,1,0,0,0,0,0,43.35,-97.2,43.35,-97.2,0.1,50,1,1,1,125,0,0,0,0
"45209","63",2004,4,18,"4/18/04","15:58:00",3,"IA",19,2,1,0,0,0.05,0,43.28,-96.5,43.3,-96.42,4,100,1,1,1,119,0,0,0,0
"45210","64",2004,4,18,"4/18/04","16:05:00",3,"SD",46,2,0,0,0,0.01,0,42.97,-96.77,42.98,-96.7,4,100,1,1,1,127,0,0,0,0
"45211","65",2004,4,18,"4/18/04","16:15:00",3,"IA",19,3,0,0,0,0,0,43.2,-96.48,43.2,-96.48,0.1,50,1,1,1,167,0,0,0,0
"45212","66",2004,4,18,"4/18/04","16:20:00",3,"MN",27,1,1,0,0,0.5,0,43.62,-95.98,43.62,-95.97,0.5,100,1,1,1,105,0,0,0,0
"45213","23",2004,4,18,"4/18/04","16:25:00",3,"NE",31,1,0,0,0,0,0,42.25,-97.6,42.25,-97.6,0.5,40,1,1,1,139,0,0,0,0
"45214","867",2004,4,18,"4/18/04","16:25:00",3,"WI",55,1,0,0,0,0,0,45.65,-92.75,45.65,-92.72,1,30,1,1,1,13,0,0,0,0
"45215","868",2004,4,18,"4/18/04","16:30:00",3,"WI",55,2,0,0,0,0,0,45.68,-92.6,45.68,-92.53,3,30,1,1,1,13,0,0,0,0
"45216","851",2004,4,18,"4/18/04","16:35:00",3,"MN",27,2,0,0,0,0,0,44.43,-94.83,44.43,-94.83,0.1,15,1,1,1,15,0,0,0,0
"45217","24",2004,4,18,"4/18/04","16:40:00",3,"NE",31,2,0,0,0,0,0,42.18,-97.5,42.25,-97.47,6,50,1,1,1,139,0,0,0,0
"45218","852",2004,4,18,"4/18/04","17:03:00",3,"MN",27,3,0,0,0,0,0,44.22,-95.37,44.23,-95.35,1.5,50,1,1,1,127,0,0,0,0
"45219","853",2004,4,18,"4/18/04","17:29:00",3,"MN",27,4,1,0,0,0,0,44.28,-95.2,44.37,-95.07,7,50,1,1,1,127,0,0,0,0
"45220","67",2004,4,18,"4/18/04","19:02:00",3,"IA",19,4,0,0,0,0,0,42.27,-96.13,42.27,-96.13,0.1,50,1,1,1,193,0,0,0,0
"45221","31",2004,4,19,"4/19/04","19:22:00",3,"TX",48,41,0,0,0,0,0,36.1,-100.8,36.1,-100.8,1,440,1,1,1,357,0,0,0,0
"45222","823",2004,4,20,"4/20/04","13:00:00",3,"IL",17,1,1,0,0,0.07,0,39.83,-88.33,39.88,-88.28,3.9,50,1,1,1,41,19,0,0,0
"45223","825",2004,4,20,"4/20/04","13:32:00",3,"IL",17,2,0,0,0,0,0,40.03,-88.1,40.03,-88.1,0.1,50,1,1,1,19,0,0,0,0
"45224","826",2004,4,20,"4/20/04","16:05:00",3,"IL",17,3,1,0,0,0.26,0,41.07,-89.65,41.17,-89.48,10.8,440,1,1,1,175,123,11,0,0
"45225","830",2004,4,20,"4/20/04","16:15:00",3,"IN",18,1,1,0,0,0.25,0,40.27,-86.43,40.32,-86.38,3.8,50,1,1,1,23,0,0,0,0
"45226","827",2004,4,20,"4/20/04","16:40:00",3,"IL",17,4,0,0,0,0,0,41.07,-90.13,41.1,-90.1,2.8,30,1,1,1,95,0,0,0,0
"45227","828",2004,4,20,"4/20/04","16:40:00",3,"IN",18,2,1,8,0,1.8,0,39.93,-86.65,39.95,-86.6,2,50,1,1,1,63,11,0,0,0
"45228","807",2004,4,20,"4/20/04","16:44:00",3,"IL",17,5,3,12,8,8,0,41.25,-89.28,41.33,-89.02,15.8,880,1,1,1,155,99,0,0,0
"45229","772",2004,4,20,"4/20/04","16:45:00",3,"NE",31,3,0,0,0,0,0,42.37,-98.75,42.37,-98.75,0.2,20,1,1,1,89,0,0,0,0
"45230","829",2004,4,20,"4/20/04","16:45:00",3,"IN",18,3,0,0,0,0.07,0,40.02,-86.52,40.02,-86.52,0.1,30,1,1,1,11,0,0,0,0
"45231","831",2004,4,20,"4/20/04","16:45:00",3,"IN",18,4,0,0,0,0.5,0,40.4,-86.23,40.4,-86.23,0.2,50,1,1,1,67,0,0,0,0
"45232","832",2004,4,20,"4/20/04","17:00:00",3,"IN",18,5,1,1,0,3,0,40.48,-86.13,40.48,-86.13,0.7,75,1,1,1,67,0,0,0,0
"45233","773",2004,4,20,"4/20/04","17:07:00",3,"NE",31,4,0,0,0,0,0,42.27,-98.48,42.27,-98.48,0.2,20,1,1,1,89,0,0,0,0
"45234","808",2004,4,20,"4/20/04","17:10:00",3,"IL",17,6,2,0,0,0,0,41.35,-89,41.4,-88.85,9,400,1,1,1,99,0,0,0,0
"45235","834",2004,4,20,"4/20/04","17:24:00",3,"IN",18,6,0,0,0,0,0,40.6,-85.95,40.6,-85.93,1,50,1,1,1,103,0,0,0,0
"45236","809",2004,4,20,"4/20/04","17:33:00",3,"IL",17,7,1,0,0,0,0,41.43,-88.8,41.43,-88.8,1.5,30,1,1,1,99,0,0,0,0
"45237","810",2004,4,20,"4/20/04","17:50:00",3,"IL",17,8,0,0,0,0,0,41.52,-88.68,41.53,-88.65,2,20,1,1,1,99,0,0,0,0
"45238","811",2004,4,20,"4/20/04","17:52:00",3,"IL",17,9,0,0,0,0,0,40.83,-88.18,40.83,-88.18,0.5,20,1,1,1,53,0,0,0,0
"45239","812",2004,4,20,"4/20/04","17:59:00",3,"IL",17,10,0,0,0,0,0,40.87,-88.12,40.93,-88.12,5,20,1,1,1,53,75,0,0,0
"45240","34",2004,4,20,"4/20/04","18:08:00",3,"OK",40,14,0,0,0,0,0,36.02,-96.15,36.02,-96.15,0.4,200,1,1,1,37,0,0,0,0
"45241","70",2004,4,20,"4/20/04","18:08:00",3,"IA",19,5,1,0,0,0.03,0,41.95,-90.68,41.97,-90.67,1.3,100,1,1,1,45,0,0,0,0
"45242","835",2004,4,20,"4/20/04","18:08:00",3,"IN",18,7,1,0,0,0.07,0,40.73,-85.7,40.77,-85.67,2,150,1,1,1,169,0,0,0,0
"45243","817",2004,4,20,"4/20/04","18:10:00",3,"IL",17,11,0,0,0,0.08,0,41.4,-88.33,41.42,-88.3,2,20,1,1,1,63,0,0,0,0
"45244","816",2004,4,20,"4/20/04","18:18:00",3,"IL",17,12,2,0,0,0,0,41.08,-87.62,41.1,-87.62,3,50,1,1,1,91,0,0,0,0
"45245","833",2004,4,20,"4/20/04","18:24:00",3,"IN",18,8,0,0,0,0.18,0,40.32,-85.83,40.33,-85.83,0.2,50,1,1,1,95,0,0,0,0
"45246","836",2004,4,20,"4/20/04","18:25:00",3,"IN",18,9,0,0,0,0.03,0,40.83,-85.55,40.87,-85.5,3.5,50,1,1,1,69,0,0,0,0
"45247","837",2004,4,20,"4/20/04","18:26:00",3,"IN",18,10,0,0,0,0,0,40.42,-85.62,40.47,-85.48,4,100,1,1,1,53,0,0,0,0
"45248","838",2004,4,20,"4/20/04","18:31:00",3,"IN",18,11,0,0,0,0,0,40.42,-85.83,40.42,-85.83,0.2,50,1,1,1,53,0,0,0,0
"45249","813",2004,4,20,"4/20/04","18:35:00",3,"IL",17,13,1,0,0,0,0,41.05,-87.95,41.1,-87.85,6,75,1,1,1,91,0,0,0,0
"45250","839",2004,4,20,"4/20/04","18:40:00",3,"IN",18,12,0,0,0,0,0,40.88,-85.43,40.95,-85.33,6,150,1,1,1,69,0,0,0,0
"45251","818",2004,4,20,"4/20/04","18:45:00",3,"IL",17,14,1,0,0,5,0,41.53,-88.12,41.55,-88.1,1.6,250,1,1,1,197,0,0,0,0
"45252","814",2004,4,20,"4/20/04","19:03:00",3,"IL",17,15,0,0,0,0,0,41.22,-87.67,41.25,-87.62,3,20,1,1,1,91,0,0,0,0
"45253","815",2004,4,20,"4/20/04","19:18:00",3,"IL",17,16,0,0,0,0,0,41.32,-87.6,41.33,-87.58,1.5,20,1,1,1,197,0,0,0,0
"45254","45",2004,4,21,"4/21/04","15:13:00",3,"AR",5,6,1,0,0,0,0,35.28,-93.43,35.22,-93.23,12.5,50,1,1,1,83,149,0,0,0
"45255","47",2004,4,21,"4/21/04","15:41:00",3,"AR",5,7,1,0,0,0,0,35.17,-93.2,35.13,-93.05,11.5,50,1,1,1,149,115,0,0,0
"45256","35",2004,4,21,"4/21/04","17:29:00",3,"OK",40,15,1,0,0,0.05,0,36.22,-96.43,36.22,-96.42,1,600,1,1,1,37,0,0,0,0
"45257","819",2004,4,21,"4/21/04","18:26:00",3,"OK",40,16,0,0,0,0,0,36.37,-99.93,36.37,-99.93,0.3,30,1,1,1,45,0,0,0,0
"45258","820",2004,4,21,"4/21/04","18:28:00",3,"OK",40,17,0,0,0,0,0,36.37,-99.93,36.37,-99.88,1,200,1,1,1,45,0,0,0,0
"45259","38",2004,4,22,"4/22/04","9:25:00",3,"TN",47,2,0,0,0,0.03,0,35.17,-89.67,35.17,-89.67,0.1,100,1,1,1,157,0,0,0,0
"45260","844",2004,4,22,"4/22/04","14:53:00",3,"OK",40,18,0,0,0,0,0,36.07,-95.75,36.07,-95.72,1.6,150,1,1,1,145,0,0,0,0
"45261","845",2004,4,22,"4/22/04","15:01:00",3,"OK",40,19,0,0,0,0.03,0,36.08,-95.68,36.1,-95.62,4.1,200,1,1,1,145,0,0,0,0
"45262","840",2004,4,22,"4/22/04","15:55:00",3,"OK",40,20,1,0,0,0.05,0,36.12,-95.35,36.15,-95.23,6.4,60,1,1,1,97,0,0,0,0
"45263","841",2004,4,22,"4/22/04","16:38:00",3,"OK",40,21,0,0,0,0,0,35.95,-95.57,35.95,-95.55,1.2,80,1,1,1,145,0,0,0,0
"45264","842",2004,4,22,"4/22/04","16:58:00",3,"OK",40,22,0,0,0,0,0,35.77,-95.73,35.77,-95.73,80,80,1,1,1,101,0,0,0,0
"45265","843",2004,4,22,"4/22/04","17:02:00",3,"OK",40,23,0,0,0,0,0,35.77,-95.72,35.78,-95.68,2,200,1,1,1,101,0,0,0,0
"45266","26",2004,4,22,"4/22/04","17:21:00",3,"OK",40,24,0,0,0,0,0,35.18,-96.63,35.18,-96.63,0.1,20,1,1,1,133,0,0,0,0
"45267","36",2004,4,22,"4/22/04","18:22:00",3,"AR",5,8,1,0,0,0,0,35.87,-94.3,35.87,-94.3,0.5,75,1,1,1,143,0,0,0,0
"45268","49",2004,4,22,"4/22/04","21:26:00",3,"AR",5,9,0,0,0,0,0,35.57,-93.65,35.37,-93.4,13.1,40,1,1,1,71,0,0,0,0
"45269","50",2004,4,23,"4/23/04","0:30:00",3,"AR",5,10,0,0,0,0,0,35.6,-92.57,35.6,-92.48,4.1,25,1,1,1,141,0,0,0,0
"45270","846",2004,4,23,"4/23/04","13:49:00",3,"TX",48,42,0,0,0,0,0,33.13,-99.75,33.13,-99.75,0.2,20,1,1,1,207,0,0,0,0
"45271","847",2004,4,23,"4/23/04","13:54:00",3,"TX",48,43,0,0,0,0,0,33.15,-99.72,33.15,-99.68,3,80,1,1,1,207,0,0,0,0
"45272","27",2004,4,23,"4/23/04","13:59:00",3,"OK",40,25,0,0,0,0,0,34.22,-98.7,34.22,-98.7,0.2,50,1,1,1,141,0,0,0,0
"45273","848",2004,4,23,"4/23/04","14:04:00",3,"TX",48,44,0,0,0,0,0,33.17,-99.68,33.15,-99.68,0.3,30,1,1,1,207,0,0,0,0
